Sail.SunInertial.VMAG     Sail.DeepSpaceSail_ForceModel.AccelerationX   Sail.DeepSpaceSail_ForceModel.AccelerationY   Sail.DeepSpaceSail_ForceModel.AccelerationZ   
17.2236836560297          2.076002541354611e-09                         6.45364116071022e-09                          2.291767311609864e-09                         
17.21752084050887         2.076242935312356e-09                         6.41845994357438e-09                          2.279230468245444e-09                         
17.21138607446566         2.066490876301728e-09                         6.389207979797398e-09                         2.270709161385574e-09                         
17.2052807142391          2.050957229682976e-09                         6.357304034181953e-09                         2.261219500732644e-09                         
17.19920773946439         2.033620095393129e-09                         6.323546013977319e-09                         2.250815607618134e-09                         
17.19316875476413         2.014991913460532e-09                         6.288683639787672e-09                         2.239883820620831e-09                         
17.18716506774516         1.994971532040065e-09                         6.252602041748766e-09                         2.228407937938339e-09                         
17.18119845886936         1.973474142208038e-09                         6.214373451991178e-09                         2.215929378177592e-09                         
17.17527212254518         1.952165700278535e-09                         6.171659187297364e-09                         2.201046780114289e-09                         
17.16938969944624         1.93929466177425e-09                          6.12612039056201e-09                          2.183805718648518e-09                         
17.1635460980003          1.930796650342608e-09                         6.089950848553074e-09                         2.171145542980073e-09                         
17.15773541303676         1.914641364455725e-09                         6.055295130834616e-09                         2.16011088629109e-09                          
17.15196065333131         1.897151716327211e-09                         6.017087138765663e-09                         2.147327640765114e-09                         
17.14622413882925         1.88129441486036e-09                          5.977345058137475e-09                         2.133546171827039e-09                         
17.14052625472165         1.86715162915012e-09                          5.93742037779445e-09                          2.119452231520189e-09                         
17.13486662232454         1.854178733945207e-09                         5.89778152643261e-09                          2.105318882203557e-09                         
17.1292449956163          1.841778703525726e-09                         5.85784978744269e-09                          2.090861498351166e-09                         
17.12366239181867         1.831853391263382e-09                         5.815583574316332e-09                         2.074754535941933e-09                         
17.11811886776411         1.832150653371693e-09                         5.775631735480921e-09                         2.058644701949702e-09                         
17.11260484650838         1.832414406399933e-09                         5.748209191188003e-09                         2.049024548611448e-09                         
17.10711432641646         1.824095235809917e-09                         5.722605233613578e-09                         2.041042113552255e-09                         
17.10164905651191         1.813090604719783e-09                         5.695788616145055e-09                         2.032466946134579e-09                         
17.09620988238929         1.800757536661662e-09                         5.669105311377139e-09                         2.023893774195907e-09                         
17.0907968351582          1.786556940782554e-09                         5.642797566142428e-09                         2.015539918238296e-09                         
17.08541029204912         1.769780381946985e-09                         5.616175618862994e-09                         2.007155621456851e-09                         
17.08005187133258         1.750207277987001e-09                         5.587359380756394e-09                         1.997813789960973e-09                         
17.07472535743111         1.73158831867767e-09                          5.553556425247486e-09                         1.985692695325439e-09                         
17.06943240910013         1.721517737936794e-09                         5.521792424280322e-09                         1.973816798841036e-09                         
17.06416573459947         1.706688562857015e-09                         5.497912999221707e-09                         1.966739061925301e-09                         
17.05892512214519         1.684626980986804e-09                         5.470446717019374e-09                         1.958629732685925e-09                         
17.05371562826383         1.661891485179384e-09                         5.438534660802495e-09                         1.94838180454086e-09                          
17.04854042926386         1.640206147626752e-09                         5.403859843082757e-09                         1.936733962009034e-09                         
17.04340140691782         1.61980737143257e-09                          5.367186237589392e-09                         1.924074346487876e-09                         
17.03830005578668         1.600622341262265e-09                         5.328552635453613e-09                         1.910422012277961e-09                         
17.03323834050884         1.583091051279957e-09                         5.286766475877269e-09                         1.895071719161879e-09                         
17.02821931553449         1.572566939195247e-09                         5.240743257962227e-09                         1.876854518283756e-09                         
17.02324082504639         1.573736978310087e-09                         5.201347346420246e-09                         1.861042784528818e-09                         
17.01829277191156         1.570811824178009e-09                         5.170256752366364e-09                         1.850112125922698e-09                         
17.01337369854022         1.564896969358696e-09                         5.137923387127371e-09                         1.83878420104921e-09                          
17.00848469243781         1.560541555490541e-09                         5.105428086949358e-09                         1.827099551254946e-09                         
17.00362465724644         1.557801427976276e-09                         5.074573164350534e-09                         1.815951181136184e-09                         
16.99879152601815         1.555598176606526e-09                         5.045987888935701e-09                         1.805729842569691e-09                         
16.99398336697655         1.552632985067365e-09                         5.019251255909167e-09                         1.796300298653794e-09                         
16.98919957336361         1.548684308348977e-09                         4.992269530032978e-09                         1.786538946419917e-09                         
16.98444111440296         1.549707920829876e-09                         4.964447067260721e-09                         1.775502646545337e-09                         
16.97970258557041         1.555450875549064e-09                         4.947323463751836e-09                         1.769395152290844e-09                         
16.97497495029844         1.550406298208206e-09                         4.936162944319925e-09                         1.767323904224838e-09                         
16.97025967420678         1.538823760806619e-09                         4.922435951236077e-09                         1.764338980546085e-09                         
16.96555989003008         1.524496151317192e-09                         4.906799554217288e-09                         1.760456130314814e-09                         
16.96087755787231         1.507875066796946e-09                         4.889783158822137e-09                         1.755973722127113e-09                         
16.95621454224342         1.488880988531419e-09                         4.871056441486936e-09                         1.750785237667806e-09                         
16.95157335901421         1.467516014948279e-09                         4.849486700023641e-09                         1.744341937938066e-09                         
16.94695808787013         1.445639070893111e-09                         4.822560553455692e-09                         1.735156705677516e-09                         
16.94237327364418         1.431724843811598e-09                         4.792005398938328e-09                         1.723312274285386e-09                         
16.93781467307466         1.421476405414556e-09                         4.769857745252059e-09                         1.715709812551363e-09                         
16.93327756023609         1.403343848479756e-09                         4.747949327489063e-09                         1.709194870816149e-09                         
16.92876601441295         1.383916555510115e-09                         4.721403826270863e-09                         1.700480948801532e-09                         
16.92428329650997         1.366273332024593e-09                         4.692267794747274e-09                         1.690331853621004e-09                         
16.91983068505464         1.350666503653607e-09                         4.661919860469898e-09                         1.679436297518357e-09                         
16.91540861717259         1.336730497068286e-09                         4.630889770841569e-09                         1.668083812219532e-09                         
16.91101755862863         1.324051188460923e-09                         4.598683034527345e-09                         1.656014068587527e-09                         
16.90665910415441         1.314776385944522e-09                         4.563397811663496e-09                         1.641944622656785e-09                         
16.90233359784903         1.316763140214988e-09                         4.530088179440588e-09                         1.627716661482203e-09                         
16.89803152626786         1.31947828800529e-09                          4.508942058671064e-09                         1.619821576861556e-09                         
16.89374702919547         1.314775977145116e-09                         4.489361062321092e-09                         1.613405886835591e-09                         
16.88948162848475         1.308512772599908e-09                         4.468721826067923e-09                         1.606438294642413e-09                         
16.88523569787431         1.301888455373495e-09                         4.448586026529203e-09                         1.599620260853086e-09                         
16.88100865592553         1.294197984846842e-09                         4.429368229865004e-09                         1.593253547492754e-09                         
16.87680016723752         1.284532110914366e-09                         4.410506292774849e-09                         1.587154277529407e-09                         
16.87261109441046         1.272464018564704e-09                         4.390181448631168e-09                         1.580429409977224e-09                         
16.86844446300919         1.261626525266706e-09                         4.36566171831681e-09                          1.571285360551701e-09                         
16.86430106266706         1.259255821467107e-09                         4.344188915611887e-09                         1.562886536100936e-09                         
16.86017289421745         1.251616478332424e-09                         4.331197396063042e-09                         1.559601181849807e-09                         
16.8560593558786          1.236427603250648e-09                         4.315165238347866e-09                         1.555545867563727e-09                         
16.85196505562098         1.220041357071458e-09                         4.295259024794508e-09                         1.549643964222756e-09                         
16.84789283031618         1.204019056205598e-09                         4.273032662179748e-09                         1.542579235682435e-09                         
16.84384437674726         1.188496657508673e-09                         4.24910819665112e-09                          1.53467350651806e-09                          
16.83982115824726         1.173332981015957e-09                         4.223370224761223e-09                         1.525871966648072e-09                         
16.83582527149692         1.15895772096847e-09                          4.194449142986044e-09                         1.515380193689506e-09                         
16.83186003548233         1.150839662874808e-09                         4.161175413239957e-09                         1.501979595503749e-09                         
16.82792353579223         1.153430167799046e-09                         4.134430022617926e-09                         1.490987144531168e-09                         
16.82400624610503         1.150974052407817e-09                         4.115333093152784e-09                         1.484591371768945e-09                         
16.8201074975857          1.14498339970325e-09                          4.094343777006453e-09                         1.477492666178734e-09                         
16.81622908213894         1.140080854438918e-09                         4.072521235877756e-09                         1.469730409971985e-09                         
16.81237064338992         1.136474493367524e-09                         4.051597104101889e-09                         1.462161442035229e-09                         
16.80853085628673         1.133272524768108e-09                         4.032187001593453e-09                         1.455164887614621e-09                         
16.80470847965444         1.129355104257946e-09                         4.013905198795935e-09                         1.448617136543168e-09                         
16.80090351153071         1.124688353724685e-09                         3.994728575289866e-09                         1.441419864008427e-09                         
16.7971173549643          1.125428278147941e-09                         3.974315206684728e-09                         1.432747614000838e-09                         
16.79334475101759         1.130985443629454e-09                         3.964399271286289e-09                         1.428942619774213e-09                         
16.78957697148352         1.125987013978697e-09                         3.959994302837542e-09                         1.428962334823752e-09                         
16.78581569544338         1.114803214611939e-09                         3.952853662146163e-09                         1.427993097572647e-09                         
16.78206409123252         1.101063555638742e-09                         3.943722193689867e-09                         1.426112979769864e-09                         
16.77832415509474         1.085117256662392e-09                         3.933124240812227e-09                         1.423628296840855e-09                         
16.77459782097424         1.066813493890558e-09                         3.920699064428678e-09                         1.420425396550482e-09                         
16.77088772570627         1.046113341320525e-09                         3.905255844203917e-09                         1.41593187909322e-09                          
16.76719813442535         1.024921753576128e-09                         3.884214292735401e-09                         1.408624168318253e-09                         
16.7635337466739          1.011777959082992e-09                         3.859438846380504e-09                         1.398656005862415e-09                         
16.75989041232906         1.002004235052315e-09                         3.84282943591273e-09                          1.392899423792996e-09                         
16.75626384592461         9.84397338425428e-10                          3.825924147765046e-09                         1.388011178372856e-09                         
16.7526584867571          9.656777837138478e-10                         3.804017923770648e-09                         1.380786180170881e-09                         
16.74907787683794         9.489278075558712e-10                         3.779152131323372e-09                         1.371987782152838e-09                         
16.74552358489457         9.344765147573426e-10                         3.752689717288601e-09                         1.362289856644796e-09                         
16.7419963224056          9.220599470088631e-10                         3.725171031085884e-09                         1.351976865698538e-09                         
16.73849678925073         9.11386064493513e-10                          3.69613078288979e-09                          1.340788762597215e-09                         
16.73502674156889         9.048043066793394e-10                         3.663753431118144e-09                         1.327462246277858e-09                         
16.73158644869744         9.10240118029368e-10                          3.633446726261515e-09                         1.314009961544241e-09                         
16.72816615921045         9.168727872077791e-10                         3.615314754618244e-09                         1.306892700792704e-09                         
16.72475989199339         9.169474494100796e-10                         3.598849655352026e-09                         1.301243919966436e-09                         
16.72136870658219         9.162601392262824e-10                         3.581807623334584e-09                         1.295215741425731e-09                         
16.7179922941674          9.158330785870921e-10                         3.565950135231596e-09                         1.289605793302648e-09                         
16.71462926894022         9.147586958674858e-10                         3.551852332656017e-09                         1.284792568850597e-09                         
16.71127841493894         9.11871943430261e-10                          3.539061070259229e-09                         1.280648602861272e-09                         
16.70793970961066         9.064696425575095e-10                         3.525782898780578e-09                         1.276299214362307e-09                         
16.70461534941409         9.019889000704132e-10                         3.509286514152686e-09                         1.269954584713019e-09                         
16.70130526997572         9.052252644375156e-10                         3.496930591861208e-09                         1.264878851399963e-09                         
16.69800090484454         9.019797620138512e-10                         3.493607181303906e-09                         1.265199216035951e-09                         
16.69470152860999         8.901421804823772e-10                         3.487603856868948e-09                         1.264922361146456e-09                         
16.69141170784437         8.758866249701893e-10                         3.477944654837863e-09                         1.262931433553584e-09                         
16.68813448323217         8.606948270486327e-10                         3.4658941935984e-09                           1.259787751077915e-09                         
16.68487202290408         8.447332353410549e-10                         3.451791941590837e-09                         1.255687553031055e-09                         
16.68162649465283         8.279640470868611e-10                         3.435260709515053e-09                         1.250456887920282e-09                         
16.67840089930061         8.110068210293197e-10                         3.414690279028635e-09                         1.243185654940438e-09                         
16.67519957933401         7.996556807719837e-10                         3.388815417469142e-09                         1.23260246361732e-09                          
16.67202156356251         7.983233709132068e-10                         3.368560371479548e-09                         1.224081354347269e-09                         
16.66885851227849         7.914901936234415e-10                         3.354567493674834e-09                         1.21955759484748e-09                          
16.6657110274761          7.812188920081901e-10                         3.337421588463476e-09                         1.21376342871804e-09                          
16.66258194531675         7.723210421418415e-10                         3.318291685461039e-09                         1.206793339168867e-09                         
16.65947183970001         7.652347115510199e-10                         3.298986027066445e-09                         1.199530519656295e-09                         
16.65638016964304         7.592952319900693e-10                         3.280256457343431e-09                         1.192405328086482e-09                         
16.65330628775737         7.535706619293588e-10                         3.261898152299429e-09                         1.185365955262774e-09                         
16.65025057311753         7.481981426986781e-10                         3.24209689423542e-09                          1.177395779187541e-09                         
16.64721452239167         7.494902640882298e-10                         3.220896244090737e-09                         1.167841397659886e-09                         
16.64419258590818         7.564567458828666e-10                         3.210329782708479e-09                         1.163225223768308e-09                         
16.64117583111931         7.537922194987699e-10                         3.205271007092869e-09                         1.162400289215574e-09                         
16.63816556502151         7.458821474062605e-10                         3.19784172936595e-09                          1.160726826394481e-09                         
16.63516436320955         7.360864155945881e-10                         3.188935988928795e-09                         1.158372250765785e-09                         
16.63217360588851         7.245395817405073e-10                         3.179115369277186e-09                         1.155670976765122e-09                         
16.62919464003446         7.109075548617804e-10                         3.168009899857914e-09                         1.152513949469214e-09                         
16.62622957983021         6.950050882510282e-10                         3.154374007009183e-09                         1.148309288113562e-09                         
16.62328225623337         6.786889472181203e-10                         3.135552574231894e-09                         1.141496090429312e-09                         
16.62035693058885         6.704710426148035e-10                         3.113534842123701e-09                         1.13229708390285e-09                          
16.617448992354           6.652157800870233e-10                         3.100052537078813e-09                         1.127541843656712e-09                         
16.61455407989983         6.519988526099474e-10                         3.086342538164074e-09                         1.123696872161652e-09                         
16.61167650400551         6.375857228660004e-10                         3.067848499825527e-09                         1.117630576355687e-09                         
16.60881963962586         6.249792792798845e-10                         3.046579648311393e-09                         1.110094836767201e-09                         
16.60598494368304         6.144937912465778e-10                         3.023848535314555e-09                         1.101734426522297e-09                         
16.60317305955961         6.05867691960281e-10                          3.000155212609215e-09                         1.092807330668496e-09                         
16.60038465748294         5.988295430386466e-10                         2.974989850295115e-09                         1.083022152206311e-09                         
16.59762149162377         5.958358362096799e-10                         2.946523879654821e-09                         1.071091676381964e-09                         
16.59488371437378         6.047932102241782e-10                         2.920388850626728e-09                         1.059143945608727e-09                         
16.59216144892838         6.145544123531435e-10                         2.906438061855019e-09                         1.053533199653711e-09                         
16.58944886187452         6.177492337115309e-10                         2.894091462772184e-09                         1.049308066122497e-09                         
16.5867469755452          6.201514463212497e-10                         2.881299659383395e-09                         1.04472077580773e-09                          
16.58405537284365         6.227028257797794e-10                         2.869850906803267e-09                         1.040586379995781e-09                         
16.58137255860258         6.244375419179572e-10                         2.860332785069101e-09                         1.037292597394392e-09                         
16.57869721487323         6.241171392209192e-10                         2.852288880210095e-09                         1.034717222481092e-09                         
16.57602925206361         6.209701794661999e-10                         2.843882610659313e-09                         1.031972930318382e-09                         
16.57337084715383         6.184572563250453e-10                         2.832365466144683e-09                         1.027266267084701e-09                         
16.57072183697612         6.231381903841596e-10                         2.825236272094309e-09                         1.023973400230317e-09                         
16.56807376283906         6.205640549133367e-10                         2.826908587141308e-09                         1.026008489905497e-09                         
16.56542632107183         6.089644087535201e-10                         2.825597322159126e-09                         1.027323777094347e-09                         
16.56278443256406         5.944724552015892e-10                         2.820318735473934e-09                         1.026823351152908e-09                         
16.56015157408317         5.785904909206332e-10                         2.812209259221988e-09                         1.025018405501683e-09                         
16.5575304460141          5.615694485759658e-10                         2.801500167021189e-09                         1.02205743508954e-09                          
16.55492381425177         5.434820520056957e-10                         2.787728231655155e-09                         1.017725339749301e-09                         
16.55233532408974         5.251013739329063e-10                         2.769208812346417e-09                         1.01106971056699e-09                          
16.54976994892163         5.124708482642649e-10                         2.744731583912172e-09                         1.000833133849322e-09                         
16.54722716537604         5.098488590426352e-10                         2.725377252875083e-09                         9.924970276006729e-10                         
16.5446992671102          5.01838115506772e-10                          2.711396089390203e-09                         9.877798116194834e-10                         
16.54218753405726         4.909095172573192e-10                         2.693554707819344e-09                         9.814716792534198e-10                         
16.53969525410881         4.819306708481352e-10                         2.673144806418153e-09                         9.737275989620713e-10                         
16.53722336734104         4.754528463266303e-10                         2.652036911355698e-09                         9.654502971157365e-10                         
16.53477160029755         4.709446457886072e-10                         2.631082889554284e-09                         9.571043504207234e-10                         
16.53233944041293         4.675971968638732e-10                         2.61021063832332e-09                          9.486866096610137e-10                         
16.52992724512694         4.656850440702781e-10                         2.587767246819288e-09                         9.392383175518299e-10                         
16.52753624345852         4.716653925308817e-10                         2.564150722140531e-09                         9.282617447726634e-10                         
16.52516026056233         4.841447200368427e-10                         2.551667648753755e-09                         9.22444110221672e-10                          
16.52278983747955         4.879053973695876e-10                         2.545063064827111e-09                         9.205349557362368e-10                         
16.52042556362099         4.87334852776626e-10                          2.536857732082784e-09                         9.180806082890505e-10                         
16.51806905004277         4.85495293784472e-10                          2.528132956757331e-09                         9.153533180313298e-10                         
16.51572066073019         4.822504645205849e-10                         2.519529690304077e-09                         9.127344040414936e-10                         
16.51338073670228         4.76997502286779e-10                          2.510700663169665e-09                         9.10134982239063e-10                          
16.51105045180644         4.692957694585271e-10                         2.500356266627486e-09                         9.069507428594361e-10                         
16.50873281296155         4.608313108815339e-10                         2.485749694366872e-09                         9.015787452998788e-10                         
16.50643130794898         4.599554014450223e-10                         2.468948911893287e-09                         8.942942062715686e-10                         
16.50414062357022         4.609516570367683e-10                         2.461421984352804e-09                         8.918440779619742e-10                         
16.5018561994754          4.530777256406669e-10                         2.453996991654376e-09                         8.904598777638418e-10                         
16.49958222848144         4.430592815279721e-10                         2.442120993056221e-09                         8.870225762358514e-10                         
16.49732208595793         4.3377777377588e-10                           2.427602828132478e-09                         8.822006207482177e-10                         
16.49507744793621         4.255327054011279e-10                         2.411523764259866e-09                         8.765322180402616e-10                         
16.4928493823412          4.181119650751649e-10                         2.394158316190625e-09                         8.701693717148644e-10                         
16.49063917221067         4.113616345224265e-10                         2.374773652486007e-09                         8.627124921173658e-10                         
16.48844933850759         4.079919255262324e-10                         2.351370796501298e-09                         8.52782444359907e-10                          
16.48628077533264         4.160707625718742e-10                         2.329679549678915e-09                         8.425690857647237e-10                         
16.48412439919672         4.24352775848421e-10                          2.319205056321298e-09                         8.382753538574826e-10                         
16.48197544572046         4.26101286553363e-10                          2.309269596759068e-09                         8.348530336805823e-10                         
16.47983576896122         4.273176377528831e-10                         2.298036824036359e-09                         8.306602137614251e-10                         
16.47770561286629         4.29109791239862e-10                          2.287401009641886e-09                         8.265603221668896e-10                         
16.47558399247349         4.306723942656074e-10                         2.278098545064729e-09                         8.230058952901416e-10                         
16.4734699181371          4.308672320342904e-10                         2.269853402569152e-09                         8.199563397123625e-10                         
16.47136344894794         4.289698267729767e-10                         2.261002442309816e-09                         8.166030353427022e-10                         
16.46926673444133         4.285134063668356e-10                         2.249013829598608e-09                         8.112491299939159e-10                         
16.46717928962715         4.357933179953144e-10                         2.241751528290411e-09                         8.074813844419809e-10                         
16.46509236499726         4.360418581437779e-10                         2.243345667651002e-09                         8.090852253691693e-10                         
16.46300553080389         4.277026738601018e-10                         2.242111176463942e-09                         8.100366609164341e-10                         
16.46092341353615         4.16715036969861e-10                          2.237174567836968e-09                         8.093145986731625e-10                         
16.45884922328547         4.044417771599928e-10                         2.22962051710025e-09                          8.074158735156525e-10                         
16.45678547314022         3.910619913534976e-10                         2.2196102597143e-09                           8.044601951163399e-10                         
16.45473482017725         3.76616476953623e-10                          2.206602222056195e-09                         8.001966174027391e-10                         
16.4527008796364          3.619089030557421e-10                         2.188824128903229e-09                         7.936261316159345e-10                         
16.45068862235169         3.531276555617196e-10                         2.165099462219785e-09                         7.834977753383829e-10                         
16.44869738514223         3.542771405181387e-10                         2.146628307300516e-09                         7.753859373468772e-10                         
16.44671956543827         3.500206012500774e-10                         2.133232128425943e-09                         7.707754703452367e-10                         
16.444756630834           3.431639133713824e-10                         2.115831471404986e-09                         7.645044337384515e-10                         
16.44281187693443         3.385666222409458e-10                         2.095802776302584e-09                         7.567722311661593e-10                         
16.44088621350924         3.368336763508071e-10                         2.075041283417008e-09                         7.484848675745434e-10                         
16.43897928689083         3.375091562401731e-10                         2.054457755706227e-09                         7.40122803397334e-10                          
16.43709042412867         3.398526227031872e-10                         2.034066390056797e-09                         7.317100970573213e-10                         
16.43521972267005         3.442272576738173e-10                         2.012324042773528e-09                         7.22321181534523e-10                          
16.43336796344107         3.571890161867015e-10                         1.989931629714498e-09                         7.115892945086373e-10                         
16.4315282307867          3.768956060680481e-10                         1.979399342924519e-09                         7.063326857758262e-10                         
16.42969049540273         3.88195705416896e-10                          1.975283603259178e-09                         7.051669653239396e-10                         
16.42785464635004         3.954414146047928e-10                         1.970437374323499e-09                         7.037936845921572e-10                         
16.42602142326613         4.013699991214406e-10                         1.966049142084367e-09                         7.025532624617887e-10                         
16.42419035033921         4.055542315216897e-10                         1.96274785104149e-09                          7.018339079264519e-10                         
16.4223610322861          4.071159589853253e-10                         1.960101912368852e-09                         7.015215277211163e-10                         
16.42053407505519         4.053763995554761e-10                         1.95665614673318e-09                          7.009487533058604e-10                         
16.41871214044298         4.0190285166209e-10                           1.949443453736907e-09                         6.984174819513421e-10                         
16.4168985192938          4.049708998393008e-10                         1.940488529226108e-09                         6.942064192323952e-10                         
16.4150878605514          4.084131722467612e-10                         1.940873935739199e-09                         6.949287031274934e-10                         
16.41327612387166         4.018438095601797e-10                         1.940948357589518e-09                         6.965526142191664e-10                         
16.41146811002446         3.921322286571597e-10                         1.9361243251315e-09                           6.959577067974486e-10                         
16.40966789135051         3.822364365852886e-10                         1.928020064624243e-09                         6.93734534190914e-10                          
16.40787798375961         3.726286260083157e-10                         1.917545138834816e-09                         6.903417712321471e-10                         
16.40610038664637         3.633068198998183e-10                         1.904850715306688e-09                         6.858707891042622e-10                         
16.40433736253757         3.543562602224071e-10                         1.889114690158207e-09                         6.798726196041004e-10                         
16.40259241229866         3.488174148661963e-10                         1.868320768103757e-09                         6.709432523699085e-10                         
16.40086723063087         3.549392396568573e-10                         1.848453089977025e-09                         6.614033800831425e-10                         
16.39915345625793         3.613696954407046e-10                         1.838801518537611e-09                         6.573603976579667e-10                         
16.39744720467548         3.619615687273038e-10                         1.828722696339409e-09                         6.537262653742951e-10                         
16.39575088313397         3.6287423830601e-10                           1.816688182182473e-09                         6.490043388820365e-10                         
16.39406505972143         3.653100173337191e-10                         1.804770153984294e-09                         6.441346408068245e-10                         
16.39238888327365         3.685540799495986e-10                         1.793906678633446e-09                         6.396539232396826e-10                         
16.39072129005582         3.715055318053791e-10                         1.784042602431146e-09                         6.356169582653769e-10                         
16.3890620658919          3.734313460021214e-10                         1.773723358796508e-09                         6.313054752083825e-10                         
16.38741289143315         3.778853007850364e-10                         1.760671440775214e-09                         6.251331110081061e-10                         
16.38577249819591         3.908324312083748e-10                         1.753148594669721e-09                         6.209108419059793e-10                         
16.38413137485345         3.971365270542529e-10                         1.75502876813589e-09                          6.223053432364357e-10                         
16.38248847279949         3.953813062847662e-10                         1.754764160621152e-09                         6.233351706207308e-10                         
16.38084762565773         3.912322368119869e-10                         1.751609066714928e-09                         6.230637844216531e-10                         
16.37921128316588         3.858303505706422e-10                         1.746607354761944e-09                         6.219809630871093e-10                         
16.37758128983974         3.791967841918221e-10                         1.739851950212771e-09                         6.201810360481698e-10                         
16.37595973413062         3.712520498862657e-10                         1.730715670819753e-09                         6.173763939045924e-10                         
16.37434977141693         3.627403811206232e-10                         1.717322936826081e-09                         6.125164379132435e-10                         
16.37275597741194         3.598998399149361e-10                         1.698510182928829e-09                         6.043495556975756e-10                         
16.37117720716594         3.663716604393936e-10                         1.685552593965357e-09                         5.985252731302941e-10                         
16.3696056898361          3.667894590057925e-10                         1.677789405323237e-09                         5.96271194548256e-10                          
16.36804288114874         3.641805731605357e-10                         1.666224550092509e-09                         5.924447629993952e-10                         
16.36649199187033         3.632943413000446e-10                         1.652213655628862e-09                         5.872444916361794e-10                         
16.36495393822644         3.647027329791993e-10                         1.63754377474173e-09                          5.815224194203078e-10                         
16.36342847393485         3.679648305908824e-10                         1.623022120848234e-09                         5.757044881839892e-10                         
16.361915121933           3.72388058055817e-10                          1.608561993759378e-09                         5.697601562300046e-10                         
16.36041425244374         3.784565569927613e-10                         1.592529193983844e-09                         5.627084675523298e-10                         
16.35892689984907         3.929116897954235e-10                         1.575731467626218e-09                         5.542271907640192e-10                         
16.35744626289763         4.136090143454954e-10                         1.570688149894005e-09                         5.511775066338664e-10                         
16.35596270941149         4.256825005884387e-10                         1.57162930149659e-09                          5.519773774566847e-10                         
16.35447644618689         4.336874927302858e-10                         1.571648270224703e-09                         5.524413637773016e-10                         
16.35298836276687         4.40305903664787e-10                          1.572008891472439e-09                         5.52961066270923e-10                          
16.35149810235895         4.450873291853482e-10                         1.573364839473543e-09                         5.539456450517174e-10                         
16.35000537297313         4.471218305663053e-10                         1.575298168495808e-09                         5.552977705388205e-10                         
16.34851088954775         4.456944879420683e-10                         1.576335552957894e-09                         5.563517010086973e-10                         
