Sail.ElapsedDays          Sail.Sun.RMAG             Sail.Sun.SMA              
4446.941090381228         56679933.7307681          499114123.3213507         
4447.988683186126         59691743.61221266         508697910.4892616         
4449.235214505246         63422311.69635869         517245636.5002267         
4451.268983278151         69734326.46770141         526283464.1730871         
4453.011124931651         75266648.31570938         530777291.8296423         
4454.728431222236         80767838.72311775         533513925.3014938         
4456.193052461345         85466309.81219386         534949916.2448635         
4457.70939988692          90317773.83358893         535909942.8292731         
4462.185642510853         104454381.3598244         537172164.1922598         
4467.370854016783         120340760.9231077         537450309.4941531         
4472.045019922272         134158166.1312989         537478372.6828718         
4482.045019922272         162172703.6237323         537617007.0001488         
4488.846660403015         180139065.3506342         537797663.6486912         
4498.846660403015         205174337.9468673         538139397.4821167         
4508.463796475404         227910171.1503646         538509550.1855966         
4518.463796475404         250352612.372734          538867027.4464726         
4523.578904092861         261411969.5691429         539032692.0334665         
4529.469030140204         273825746.4834703         539213793.7004641         
4539.469030140204         294178112.6883917         539499926.0674464         
4549.469030140204         313705144.5977063         539755173.2992867         
4559.469030140204         332489358.3974963         539979467.762253          
4569.469030140204         350599346.7689134         540174463.1002947         
4579.469030140204         368092856.6790219         540343475.67539           
4589.469030140204         385019058.7404076         540490003.6907614         
4599.469030140204         401420241.5506578         540617052.9328564         
4609.469030140204         417333100.5358469         540727219.6118429         
4618.73012900144          431662620.6697506         540816883.8675205         
4628.73012900144          446722090.068375          540902190.0961766         
4638.73012900144          461377007.429578          540976921.6067535         
4648.73012900144          475649943.2454424         541041870.4382209         
4658.73012900144          489561117.5127172         541097295.2556303         
4668.73012900144          503128738.0330511         541144114.9580477         
4678.73012900144          516369278.7207868         541183301.964867          
4688.73012900144          529297705.5955982         541215640.6625168         
4698.73012900144          541927666.2045344         541241817.5336953         
4708.73012900144          554271649.9806217         541262491.0583349         
4718.73012900144          566341124.8872392         541278373.5777559         
4728.73012900144          578146654.2154052         541290218.6254758         
4738.73012900144          589697992.1348236         541298216.7829101         
4748.73012900144          601004164.1246933         541302349.7551968         
4758.73012900144          612073547.6166606         541303145.8357657         
4768.73012900144          622913939.1693003         541301121.7867635         
4778.73012900144          633532608.9708464         541296660.1752036         
4788.73012900144          643936349.2545607         541290070.2142884         
4798.73012900144          654131517.6579847         541281638.6285565         
4808.73012900144          664124076.2844695         541271704.1854254         
4818.73012900144          673919626.221187          541260591.817766          
4828.73012900144          683523432.5657011         541248072.6120491         
4838.73012900144          692940447.8766985         541233919.2823282         
4848.73012900144          702175343.5692527         541218313.342281          
4858.73012900144          711232533.1464405         541201398.1445529         
4868.73012900144          720116190.2755829         541183239.4084107         
4878.73012900144          728830266.0415988         541163880.6468928         
4888.73012900144          737378505.4337798         541143394.9739976         
4898.73012900144          745764463.2549802         541121959.6681418         
4908.73012900144          753991518.3934273         541099715.5727537         
4918.73012900144          762062880.7250861         541076355.3529948         
4928.73012900144          769981600.2037877         541051771.721161          
4938.73012900144          777750584.271365          541026171.9453167         
4948.73012900144          785372607.7367634         540999736.2730901         
4958.73012900144          792850319.9924264         540972604.5186845         
4968.73012900144          800186252.4225928         540944907.5479349         
4978.73012900144          807382825.8566036         540916802.8890749         
4988.73012900144          814442358.1873399         540888530.6471249         
4998.73012900144          821367069.5728774         540860222.1377696         
5008.73012900144          828159080.7549146         540831603.8258781         
5018.73012900144          834820419.3285388         540802630.365865          
5028.73012900144          841353030.6149147         540773426.749856          
5038.73012900144          847758781.2776729         540744057.0820379         
5048.73012900144          854039461.88697           540714534.1759592         
5058.73012900144          860196790.1889772         540684850.3327433         
5068.73012900144          866232414.9593554         540655019.4774365         
5078.73012900144          872147920.475107          540625129.2224231         
5088.73012900144          877944827.8154823         540595109.9763343         
5098.73012900144          883624590.8323773         540564606.2902131         
5108.73012900144          889188602.9763271         540533530.24641           
5118.73012900144          894638205.3904181         540501912.3021665         
5128.73012900144          899974688.7692684         540469759.512621          
5138.73012900144          905199295.1328291         540437072.9427289         
5148.73012900144          910313220.3708062         540403872.4292253         
5158.73012900144          915317617.4408659         540370235.2357706         
5168.73012900144          920213599.9462043         540336325.430349          
5178.73012900144          925002241.0320859         540302127.9898767         
5188.73012900144          929684569.0259874         540267459.0081155         
5198.73012900144          934261574.8673447         540232379.0462332         
5208.73012900144          938734217.2304846         540197005.4685767         
5218.73012900144          943103422.5114259         540161423.5681939         
5228.73012900144          947370085.1249651         540125698.5404828         
5238.73012900144          951535068.4886757         540089893.1650066         
5248.73012900144          955599206.7463651         540054105.4501477         
5258.73012900144          959563306.5543065         540018477.7079941         
5268.73012900144          963428142.9890169         539982931.1431372         
5278.73012900144          967194455.5680593         539947291.8103309         
5288.73012900144          970862955.6973884         539911570.1169529         
5298.73012900144          974434329.4194479         539875790.9789279         
5308.73012900144          977909236.6678154         539839948.1195747         
5318.73012900144          981288311.3265595         539804018.7960385         
5328.73012900144          984572162.1696821         539767984.081637          
5338.73012900144          987761374.8148386         539731871.6867498         
5348.73012900144          990856513.2455355         539695747.085585          
5358.73012900144          993858114.6652762         539659473.6861937         
5368.73012900144          996766688.2919199         539622906.0214821         
5378.73012900144          999582723.4562813         539586053.2144717         
5388.73012900144          1002306691.412978         539548941.3329159         
5398.73012900144          1004939044.866322         539511587.0429534         
5408.73012900144          1007480218.226285         539474005.6273283         
5418.73012900144          1009930628.523463         539436225.0906563         
5428.73012900144          1012290677.162018         539398324.5634779         
5438.73012900144          1014560750.050099         539360400.9957826         
5448.73012900144          1016741210.750852         539322362.5412967         
5458.73012900144          1018832401.138879         539284138.943086          
5468.73012900144          1020834648.053307         539245761.9459653         
5478.73012900144          1022748263.255069         539207263.1426313         
5488.73012900144          1024573542.259336         539168658.6972611         
5498.73012900144          1026310763.999089         539129955.0188373         
5508.73012900144          1027960191.278848         539091162.7175926         
5518.73012900144          1029522072.171851         539052337.2950393         
5528.73012900144          1030996638.648763         539013532.8902955         
5538.73012900144          1032384099.314297         538974636.0199578         
5548.73012900144          1033684642.70531          538935567.2081532         
5558.73012900144          1034898443.016737         538896318.0052862         
5568.73012900144          1036025659.796349         538856881.3604878         
5578.73012900144          1037066437.466124         538817243.4029003         
5588.73012900144          1038020905.728693         538777388.4178118         
5598.73012900144          1038889180.824923         538737313.5310067         
5608.73012900144          1039671367.514037         538697073.3584541         
5618.73012900144          1040367556.66162          538656725.2375607         
5628.73012900144          1040977818.860038         538616190.1030242         
5638.73012900144          1041502209.861963         538575430.6990914         
5648.73012900144          1041940774.643645         538534467.8127879         
5658.73012900144          1042293546.2848           538493329.6943942         
5668.73012900144          1042560545.002283         538452043.3213429         
5678.73012900144          1042741777.86924          538410635.0277243         
5688.73012900144          1042837239.347288         538369143.4455365         
5698.73012900144          1042846912.12156          538327670.5952492         
5708.73012900144          1042770762.093346         538286319.3002676         
5718.73012900144          1042608732.637569         538245064.8445395         
5728.73012900144          1042360750.550482         538203916.0670238         
5738.73012900144          1042026727.974614         538162926.4405365         
5748.73012900144          1041606560.654811         538122155.9066564         
5758.73012900144          1041100126.863675         538081661.8086908         
5768.73012900144          1040507287.218961         538041496.8702415         
5778.73012900144          1039827885.635446         538001723.3498508         
5788.73012900144          1039061750.164315         537962479.341202          
5798.73012900144          1038208687.122147         537923902.5504873         
5808.73012900144          1037268478.480816         537886002.2107145         
5818.73012900144          1036240889.207261         537848818.7239989         
5828.73012900144          1035125668.91628          537812434.8573495         
5838.73012900144          1033922551.154109         537776945.2930151         
5848.73012900144          1032631253.421043         537742447.2697688         
5858.73012900144          1031251477.957007         537709035.7354859         
5868.73012900144          1029782913.561139         537676820.8348992         
5878.73012900144          1028225236.133126         537646015.8967185         
5888.73012900144          1026578102.000774         537616825.1529132         
5898.73012900144          1024841148.193102         537589312.0728499         
5908.73012900144          1023013999.477735         537563564.5000628         
5918.73012900144          1021096269.052073         537539696.7232839         
5928.73012900144          1019087557.954884         537517815.7861699         
5938.73012900144          1016987455.256941         537498004.1345013         
5948.73012900144          1014795539.033855         537480305.2200154         
5958.73012900144          1012511378.344004         537464745.7257589         
5968.73012900144          1010134532.544351         537451449.0173618         
5978.73012900144          1007664544.021758         537440458.7331215         
5988.73012900144          1005100940.829902         537431625.0135006         
5998.73012900144          1002443242.246983         537424787.2221133         
6008.73012900144          999690958.124507          537419773.527808          
6018.73012900144          996843587.5841069         537416376.0844815         
6028.73012900144          993900618.2737423         537414341.8430227         
6038.73012900144          990861526.2525034         537413366.9810162         
6048.73012900144          987725776.5597558         537413147.4973102         
6058.73012900144          984492819.4010792         537413539.4868314         
6068.73012900144          981162081.5571569         537414313.9608507         
6078.73012900144          977732969.384367          537415097.614586          
6088.73012900144          974204871.1622061         537415574.5408012         
6098.73012900144          970577154.239832          537415481.0574337         
6108.73012900144          966849162.2118628         537414582.9503721         
6118.73012900144          963020212.8106797         537412661.294711          
6128.73012900144          959089596.7344422         537409498.421769          
6138.73012900144          955056577.0825657         537404965.016184          
6148.73012900144          950920383.111397          537399172.2239178         
6158.73012900144          946680202.5276173         537392099.2383418         
6168.73012900144          942335185.6715642         537383616.2459179         
6178.73012900144          937884446.3681146         537373670.7366245         
6188.73012900144          933327058.9839836         537362260.4583727         
6198.73012900144          928662055.9844531         537349400.2025312         
6208.73012900144          923888426.3030025         537335093.9081796         
6218.73012900144          919005114.8320235         537319311.5062175         
6228.73012900144          914011021.9734801         537302128.4708453         
6238.73012900144          908904996.3007326         537283838.0244131         
6248.73012900144          903685829.5175565         537264478.0613673         
6258.73012900144          898352261.6870493         537243964.3846585         
6268.73012900144          892902981.1623651         537222257.4235981         
6278.73012900144          887336621.800334          537199329.319262          
6288.73012900144          881651760.6045463         537175135.6891813         
6298.73012900144          875846915.887344          537149589.0542231         
6308.73012900144          869920546.2921476         537122549.5425043         
6318.73012900144          863871048.5379834         537094055.7886717         
6328.73012900144          857696747.3173348         537064348.1916741         
6338.73012900144          851395890.9525956         537033348.4435097         
6348.73012900144          844966654.1257485         537000915.7069044         
6358.73012900144          838407134.2110958         536966982.9898964         
6368.73012900144          831715345.6906722         536931519.1739511         
6378.73012900144          824889214.8318557         536894499.1314895         
6388.73012900144          817926574.7232918         536855867.1840626         
6398.73012900144          810825161.0444705         536815542.8522905         
6408.73012900144          803582605.1030688         536773746.8125203         
6418.73012900144          796196419.3234521         536730845.0387133         
6428.73012900144          788663991.5831689         536686836.9760469         
6438.73012900144          780982582.9870038         536641703.9030834         
6448.73012900144          773149319.2090938         536595494.4859783         
6458.73012900144          765161180.5154922         536548272.5651016         
6468.73012900144          757014991.7706674         536500075.1026466         
6478.73012900144          748707412.4920628         536450857.6572559         
6488.73012900144          740234927.0841322         536400536.9577256         
6498.73012900144          731593830.1389943         536349415.8624753         
6508.73012900144          722780204.985376          536297783.7063019         
6518.73012900144          713789912.1136717         536245511.9802298         
6528.73012900144          704618576.4063997         536192478.6725704         
6538.73012900144          695261567.3135523         536138621.7924781         
6548.73012900144          685713976.6529759         536083894.5566836         
6558.73012900144          675970594.5352179         536028227.870035          
6568.73012900144          666025883.3358153         535971472.5015624         
6578.73012900144          655873949.2378689         535913529.3827847         
6588.73012900144          645508504.5009331         535854854.7778551         
6598.73012900144          634922822.5327998         535795767.9214678         
6608.73012900144          624109699.7115312         535736235.7472615         
6618.73012900144          613061408.9613743         535676328.8076081         
6628.73012900144          601769642.3764317         535616239.2428093         
6638.73012900144          590225445.8865098         535556233.4258185         
6648.73012900144          578419144.9393226         535496603.1120238         
6658.73012900144          566340259.7895585         535437591.8222442         
6668.73012900144          553977407.4833316         535379661.3740528         
6678.73012900144          541318180.3703223         535324009.9308556         
6688.73012900144          528349004.9556838         535271568.4246105         
6698.73012900144          515054986.7841845         535223051.5163019         
6708.73012900144          501419720.4475091         535179438.2759703         
6718.73012900144          487425058.4011461         535142007.5914804         
6728.73012900144          473050831.9125776         535112358.5083904         
6738.73012900144          458274511.2742277         535092447.923528          
6748.73012900144          443070788.2418402         535084653.3880219         
6758.73012900144          427411055.3306593         535092479.5477567         
6768.73012900144          411262741.4467324         535121297.1088951         
6778.73012900144          394588469.1629981         535177457.5960677         
6788.73012900144          377344971.9606138         535269293.6812105         
6798.73012900144          359481660.1969088         535408596.3178396         
6808.73012900144          340938692.4488796         535612231.3136546         
6818.73012900144          321644328.374957          535904754.2532754         
6828.73012900144          301511202.132974          536322811.5217293         
6838.73012900144          280430917.9040689         536922998.826656          
6848.73012900144          258265925.9812246         537797672.594713          
6858.73012900144          234836771.3469145         539105110.1850066         
6868.73012900144          209901018.6826395         541132972.0020722         
6878.73012900144          183116010.7205719         544458455.7183867         
6888.73012900144          153967122.7628663         550404260.0226655         
6898.73012900144          121613033.4352059         562672210.4110662         
6906.229428652867         94362854.63945001         583482183.8934668         
6908.800643776307         84218896.38515055         596222104.2252363         
6911.328646791979         73747618.41163889         614498049.5760597         
6914.618003321306         59264001.4901825          654161122.838109          
6915.666149963512         54425218.49120811         673010229.1137381         
6917.624163415177         45103608.10468379         721042465.257632          
6918.40642865621          41296269.18358419         745330437.9337516         
6919.122777423047         37791035.61109849         769447609.0450995         
6919.757946809459         34691806.21283171         790692046.3222986         
6920.386999150662         31664742.96783905         808383149.0217822         
6920.781489775156         29810221.17198715         816389951.2116574         
6921.157985664078         28091244.05713231         820642666.5044119         
6921.541726011845         26412288.38488818         822699390.549687          
6921.799781082813         25338563.26451505         823141047.5368516         
6922.056791779305         24325234.52599576         825006885.2985648         
6922.186286434178         23839554.34418695         826658549.7035055         
6922.309411302438         23395222.34468956         829234123.626624          
6922.651742287399         22262223.71001465         845321956.1032284         
6922.917937492053         21502588.2550304          872150118.1854787         
6923.171942212266         20893940.87616752         919102167.6859891         
6923.60664815854          20157072.69931716         1093955038.756186         
6924.010733136467         19861092.65622386         1527035201.071017         
6924.307263052713         19898923.88918238         2438804416.484272         
6924.595784227186         20143829.58048044         6986869131.971789         
6925.486051525757         22071666.21002867         -1506012501.059228        
6926.514042518789         25907937.85216754         -795204149.6748097        
6927.465952603485         30289310.70678726         -660160018.3102521        
6928.146223529689         33651149.7091906          -622842734.4240906        
6928.872102113437         37332207.27746803         -602609994.1374266        
6930.669595688694         46521359.4996522          -584378469.9258299        
6932.127641476949         53857254.27226748         -580370692.714157         
6933.442001875188         60318109.54958477         -579071158.40781          
6936.417832536066         74379049.58261989         -578335704.6449518        
6938.323500746821         82996336.47877863         -578267333.8276747        
6940.30986811969          91692774.27981859         -578192495.4426389        
6945.296849751965         112436923.7163986         -577734800.6301408        
6948.37388205541          124588395.6931882         -577424876.5206928        
6951.390263208825         136102508.9674415         -577078618.1063734        
6959.792907010062         166493354.9537498         -576033217.4830023        
6969.792907010062         200185429.4331919         -574959319.2575885        
6974.22505063393          214448976.3124453         -574558908.3258442        
6979.012987589991         229472854.7884541         -574161343.1880373        
6989.012987589991         259749518.9087978         -573426240.4234819        
6999.012987589991         288781883.625614          -572807866.0235748        
7009.012987589991         316790526.9587836         -572284338.8405349        
7019.012987589991         343937139.4229717         -571835974.0405028        
7029.012987589991         370344530.8815927         -571448515.7906343        
7039.012987589991         396108647.2529916         -571110308.713659         
7049.012987589991         421306190.8498039         -570811628.0767775        
7059.012987589991         445999657.1021942         -570545166.6159753        
7069.012987589991         470240786.4468966         -570305388.4741974        
7079.012987589991         494073004.0260264         -570087975.687539         
7089.012987589991         517533188.8249214         -569889414.4837918        
7099.012987589991         540652985.5034709         -569706659.5017294        
7109.012987589991         563459796.5964297         -569537111.9101551        
7119.012987589991         585977539.0554582         -569380099.6066645        
7129.012987589991         608227233.0441808         -569234428.6565307        
7139.012987589991         630227477.3768902         -569098585.1505158        
7149.012987589991         651994824.7889726         -568971421.1924798        
7159.012987589991         673544084.5872564         -568851986.3725234        
7169.012987589991         694888570.6416492         -568739384.5591562        
7179.012987589991         716040306.3996464         -568632648.1717374        
7189.012987589991         737010195.8516399         -568530700.3926363        
7199.012987589991         757808163.9046506         -568433231.2362404        
7209.012987589991         778443269.2576392         -568340633.9613123        
7219.012987589991         798923809.5854669         -568252203.4777442        
7229.012987589991         819257413.3109974         -568167106.1919564        
7239.012987589991         839451112.4110167         -568084798.5733466        
7249.012987589991         859511405.0109162         -568004887.2307975        
7259.012987589991         879444310.3758441         -567927025.0059808        
7269.012987589991         899255417.4424251         -567850795.3745031        
7279.012987589991         918949927.6998854         -567775766.7871187        
7289.012987589991         938532688.7958192         -567702460.1632782        
7299.012987589991         958008220.7556983         -567631656.9567722        
7309.012987589991         977380750.3759485         -567563120.7232884        
7319.012987589991         996654240.4128765         -567496643.2599965        
7329.012987589991         1015832410.733171         -567432216.9916564        
7339.012987589991         1034918757.747664         -567369883.8853883        
7349.012987589991         1053916572.74523          -567309623.4489421        
7359.012987589991         1072828959.266905         -567251224.4909047        
7369.012987589991         1091658849.003812         -567194461.8513519        
7379.012987589991         1110409010.961005         -567140043.2560099        
7389.012987589991         1129082059.487306         -567088387.4232461        
7399.012987589991         1147680472.685651         -567038993.6212702        
7409.012987589991         1166206604.872321         -566991429.5799637        
7419.012987589991         1184662694.279388         -566945380.1866268        
7429.012987589991         1203050870.759264         -566900541.0137798        
7439.012987589991         1221373163.497423         -566856541.6500751        
7449.012987589991         1239631508.776247         -566812855.8644139        
7459.012987589991         1257827756.473039         -566769171.9833002        
7469.012987589991         1275963669.715188         -566726178.8377312        
7479.012987589991         1294040927.852264         -566684002.4483247        
7489.012987589991         1312061138.382225         -566642193.6114836        
7499.012987589991         1330025841.828054         -566600522.2622912        
7509.012987589991         1347936513.978748         -566558925.7572755        
7519.012987589991         1365794568.833818         -566517401.2566434        
7529.012987589991         1383601362.077855         -566475909.7556685        
7539.012987589991         1401358195.143103         -566434288.9576193        
7549.012987589991         1419066317.585851         -566392790.7942439        
7559.012987589991         1436726923.001217         -566352492.4378272        
7569.012987589991         1454341152.449435         -566313616.0416924        
7579.012987589991         1471910103.883201         -566275989.6335332        
7589.012987589991         1489434834.412204         -566239590.9366215        
7599.012987589991         1506916361.524632         -566204437.7577676        
7609.012987589991         1524355665.256847         -566170486.7629695        
7619.012987589991         1541753691.032246         -566137537.4198132        
7629.012987589991         1559111353.07546          -566105205.2207361        
7639.012987589991         1576429534.901727         -566073656.6021756        
7649.012987589991         1593709084.20828          -566043557.510667         
7659.012987589991         1610950818.063674         -566014604.5508878        
7669.012987589991         1628155529.942621         -565986327.2397289        
7679.012987589991         1645323989.987896         -565958436.6173949        
7689.012987589991         1662456945.031135         -565930721.6785173        
7699.012987589991         1679555119.417517         -565902971.8773085        
7709.012987589991         1696619216.47155          -565874885.6199902        
7719.012987589991         1713649920.350982         -565846127.3548919        
7729.012987589991         1730647893.669993         -565817174.2723085        
7739.012987589991         1747613771.804874         -565788709.4304919        
7749.012987589991         1764548169.116045         -565760547.9730453        
7759.012987589991         1781451683.381315         -565732537.8930087        
7769.012987589991         1798324894.912605         -565704707.5441473        
7779.012987589991         1815168366.261274         -565677140.1182308        
7789.012987589991         1831982642.895229         -565649877.2784156        
7799.012987589991         1848768254.774703         -565622804.2332453        
7809.012987589991         1865525718.123735         -565595809.7818028        
7819.012987589991         1882255531.841462         -565569620.3150898        
7829.012987589991         1898958173.944011         -565544692.1628852        
7839.012987589991         1915634109.607993         -565520675.6174206        
7849.012987589991         1932283794.396296         -565497276.5722705        
7859.012987589991         1948907673.604444         -565474293.0447016        
7869.012987589991         1965506182.345982         -565451520.9399267        
7879.012987589991         1982079746.328599         -565428685.4188011        
7889.012987589991         1998628783.309478         -565405360.8631072        
7899.012987589991         2015153703.838468         -565381317.3896664        
7909.012987589991         2031654905.541653         -565357222.0761039        
7919.012987589991         2048132771.136668         -565333215.2916011        
7929.012987589991         2064587675.826075         -565308928.860931         
7939.012987589991         2081019988.060683         -565284192.4149246        
7949.012987589991         2097430067.981719         -565258985.097464         
7959.012987589991         2113818266.82836          -565233339.6839045        
7969.012987589991         2130184927.140423         -565207255.2227416        
7979.012987589991         2146530383.811655         -565180619.1691877        
7989.012987589991         2162854963.6618           -565153713.2920983        
7999.012987589991         2179158978.669684         -565127568.6047066        
8009.012987589991         2195442726.958908         -565102425.517561         
8019.012987589991         2211706499.94069          -565078177.4089413        
8029.012987589991         2227950582.521423         -565054854.0946963        
8039.012987589991         2244175252.431751         -565032517.4816467        
8049.012987589991         2260380780.645012         -565011165.8183421        
8059.012987589991         2276567432.620574         -564990641.1245787        
8069.012987589991         2292735470.278005         -564970605.3607075        
8079.012987589991         2308885151.119512         -564951232.2690307        
8089.012987589991         2325016721.825305         -564933128.2849241        
8099.012987589991         2341130422.296439         -564915988.0451297        
8109.012987589991         2357226491.543226         -564899352.5083691        
8119.012987589991         2373305166.915034         -564882922.8408201        
8129.012987589991         2389366683.130797         -564866466.6576208        
8139.012987589991         2405411272.141794         -564849748.344537         
8149.012987589991         2421439163.682778         -564832444.8100986        
8159.012987589991         2437450586.258905         -564814206.8795748        
8169.012987589991         2453445763.866482         -564795460.066874         
8179.012987589991         2469424909.466979         -564776804.450163         
8189.012987589991         2485388230.435074         -564758040.9951303        
8199.012987589991         2501335932.161169         -564739018.9509629        
8209.012987589991         2517268216.41635          -564719767.6739662        
8219.012987589991         2533185280.309128         -564700382.0729389        
8229.012987589991         2549087316.218786         -564680933.850366         
8239.012987589991         2564974512.659122         -564661363.41807          
8249.012987589991         2580847055.367884         -564641639.1431028        
8259.012987589991         2596705123.007093         -564622538.3459375        
8269.012987589991         2612548883.068169         -564604569.4392064        
8279.012987589991         2628378499.417911         -564587496.2242817        
8289.012987589991         2644194135.04964          -564571138.0252011        
8299.012987589991         2659995951.094526         -564555392.960948         
8309.012987589991         2675784106.627531         -564540145.4099669        
8319.012987589991         2691558759.214384         -564525197.5099212        
8329.012987589991         2707320066.192349         -564510191.3963321        
8339.012987589991         2723068185.246992         -564494948.7342753        
8349.012987589991         2738803268.492677         -564480120.8960898        
8359.012987589991         2754525460.459215         -564465821.6898484        
8369.012987589991         2770234905.359868         -564451678.0275043        
8379.012987589991         2785931747.721733         -564437489.3087455        
8389.012987589991         2801616130.748067         -564423180.0694271        
8399.012987589991         2817288195.621693         -564408712.4138393        
8409.012987589991         2832948081.579358         -564394006.243922         
8419.012987589991         2848595926.813024         -564378871.6709926        
8429.012987589991         2864231867.798942         -564363510.2854313        
8439.012987589991         2879856032.225762         -564348833.1020342        
8449.012987589991         2895468539.792538         -564334997.5904801        
8459.012987589991         2911069508.967576         -564321859.0642394        
8469.012987589991         2926659056.828598         -564309420.2627894        
8479.012987589991         2942237298.068568         -564297729.9072477        
8489.012987589991         2957804345.102953         -564286789.3370945        
8499.012987589991         2973360309.043869         -564276459.5049341        
8509.012987589991         2988905301.4595           -564266437.6305822        
8519.012987589991         3004439433.26096          -564256927.0733           
8529.012987589991         3019962808.157537         -564248523.7898918        
8539.012987589991         3035475526.709905         -564240943.463896         
8549.012987589991         3050977692.071624         -564233759.7639573        
8559.012987589991         3066469409.152907         -564226692.8855667        
8569.012987589991         3081950783.612206         -564219519.9263192        
8579.012987589991         3097421921.66608          -564212009.2959729        
8589.012987589991         3112882930.583342         -564203840.5845333        
8599.012987589991         3128333919.59829          -564194672.0004474        
8609.012987589991         3143774996.458717         -564184918.0037247        
8619.012987589991         3159206260.835855         -564175138.4367547        
8629.012987589991         3174627809.723259         -564165134.464155         
8639.012987589991         3190039740.813373         -564154767.6875407        
8649.012987589991         3205442150.705034         -564144079.9797372        
8659.012987589991         3220835133.695688         -564133185.5526028        
8669.012987589991         3236218781.529741         -564122186.7533534        
8679.012987589991         3251593184.079089         -564111069.9154927        
8689.012987589991         3266958430.236874         -564099867.7420399        
8699.012987589991         3282314603.366094         -564089406.2964596        
8709.012987589991         3297661777.181258         -564080231.1560082        
8719.012987589991         3313000023.258341         -564072178.2785058        
8729.012987589991         3328329413.707536         -564065133.1925596        
8739.012987589991         3343650020.256813         -564059041.7480986        
8749.012987589991         3358961914.182871         -564053817.0581629        
8759.012987589991         3374265167.014144         -564049270.5431907        
8769.012987589991         3389559851.989566         -564045036.8413389        
8779.012987589991         3404846044.767035         -564040916.2140141        
8789.012987589991         3420123817.564653         -564037490.9064788        
8799.012987589991         3435393237.392294         -564034789.846121         
8809.012987589991         3450654373.366658         -564032374.7008446        
8819.012987589991         3465907297.311284         -564029970.2384156        
8829.012987589991         3481152082.126017         -564027418.847682         
8839.012987589991         3496388801.056262         -564024599.8358892        
8849.012987589991         3511617527.698317         -564021354.9503665        
8859.012987589991         3526838336.804301         -564017428.0734705        
8869.012987589991         3542051303.418994         -564012968.0526453        
8879.012987589991         3557256495.592867         -564008813.1861315        
8889.012987589991         3572453975.135944         -564005075.9105303        
8899.012987589991         3587643804.094841         -564001607.0185152        
8909.012987589991         3602826044.326216         -563998419.5559368        
8919.012987589991         3618000756.294458         -563995588.0942671        
8929.012987589991         3633167998.980834         -563993156.1868736        
8939.012987589991         3648327830.693664         -563991041.7830212        
8949.012987589991         3663480310.706098         -563989014.3071868        
8959.012987589991         3678625497.985384         -563987352.6060013        
8969.012987589991         3693763444.620591         -563986695.6970966        
8979.012987589991         3708894200.017311         -563986820.1432633        
8989.012987589991         3724017816.581917         -563987368.6600567        
8999.012987589991         3739134348.918116         -563988117.9600252        
9009.012987589991         3754243852.893991         -563988890.9142877        
9019.012987589991         3769346385.520426         -563989493.012485         
9029.012987589991         3784442005.515455         -563989634.0663501        
9039.012987589991         3799530774.272971         -563989001.1843128        
9049.012987589991         3814612752.371665         -563988021.8731612        
9059.012987589991         3829687993.107565         -563987233.0816092        
9069.012987589991         3844756548.043435         -563986430.8808933        
9079.012987589991         3859818470.340968         -563985470.6646342        
9089.012987589991         3874873813.014566         -563984375.7986075        
9099.012987589991         3889922627.776014         -563983234.1574303        
9109.012987589991         3904964964.810769         -563982117.981326         
9119.012987589991         3920000873.468408         -563980984.4941176        
9129.012987589991         3935030403.112747         -563979846.9265491        
9139.012987589991         3950053598.42417          -563979501.1426209        
9149.012987589991         3965070495.345718         -563980449.2813141        
9159.012987589991         3980081128.568327         -563982515.9916117        
9169.012987589991         3995085534.062339         -563985581.3291197        
9179.012987589991         4010083748.137627         -563989583.2732947        
9189.012987589991         4025075807.379235         -563994425.2324189        
9199.012987589991         4040061749.372102         -563999906.6141927        
9209.012987589991         4055041614.201207         -564005649.0805147        
9219.012987589991         4070015445.157208         -564011443.8248953        
9229.012987589991         4084983282.82985          -564017838.4663018        
9239.012987589991         4099945163.53035          -564024817.0557053        
9249.012987589991         4114901126.60026          -564031918.0071281        
9259.012987589991         4129851214.946194         -564038839.9651505        
9269.012987589991         4144795473.417824         -564045395.0243746        
9279.012987589991         4159733948.07186          -564051431.4195493        
9289.012987589991         4174666686.15798          -564056761.46963          
9299.012987589991         4189593736.890541         -564061106.4240861        
9309.012987589991         4204515150.458399         -564064604.4100549        
9319.012987589991         4219430970.607909         -564068063.9594753        
9329.012987589991         4234341235.454617         -564071583.1040024        
9339.012987589991         4249245983.745442         -564075030.4844742        
9349.012987589991         4264145254.218765         -564078449.6440125        
9359.012987589991         4279039084.238056         -564081959.6600145        
9369.012987589991         4293927509.531694         -564085664.0522494        
9379.012987589991         4308810564.853494         -564089554.9674176        
9389.012987589991         4323688285.502224         -564093491.0177733        
9399.012987589991         4338560705.891372         -564097848.2141994        
9409.012987589991         4353427852.979684         -564103332.8212594        
9419.012987589991         4368289750.665131         -564109795.8481088        
9429.012987589991         4383146425.472791         -564116955.0408461        
9439.012987589991         4397997905.876573         -564124642.3372475        
9449.012987589991         4412844221.564426         -564132714.8312311        
9459.012987589991         4427685403.527184         -564140991.2768867        
9469.012987589991         4442521484.843007         -564149174.5874574        
9479.012987589991         4457352501.844523         -564156931.660144         
9489.012987589991         4472178490.713759         -564164649.1620119        
9499.012987589991         4486999481.262879         -564172780.8854823        
9509.012987589991         4501815502.721632         -564181047.1226053        
