Sail.ElapsedDays          Sail.Earth.RMAG           Sail.Earth.SMA            
4359.282278199182         378547745.9206156         -149.9780253931236        
4369.282278199182         356632414.0906768         -133.3929638571052        
4379.282278199182         332841897.5269015         -118.5138017799259        
4389.282278199182         307670603.9964352         -104.9113842277947        
4399.282278199182         281817282.2552888         -91.65020912389552        
4406.779128694547         262498897.1456513         -81.45136119009871        
4416.779128694547         237559302.5821716         -67.01299420570194        
4418.409309407998         233625707.2713754         -64.52566960926774        
4419.912814669104         230029675.5450409         -62.19677850593373        
4422.902821525819         222946107.7675571         -57.48296771569932        
4423.604903548799         221289325.6082324         -56.36616800190888        
4424.259691729025         219743576.9284139         -55.32379594188791        
4426.480388600594         214472068.8771159         -51.80852696209119        
4427.013415537218         213193153.0017959         -50.97727592032102        
4429.243723122247         207727526.9196286         -47.6191052006552         
4431.49707486347          201886492.1583011         -44.60124447550703        
4432.623570186774         198777460.0212542         -43.34006840193336        
4433.417949424311         196485763.7240203         -42.59320819717729        
4435.204783036355         190969921.2802289         -41.48974379489453        
4436.823222933916         185483874.9966118         -41.39623452380248        
4439.068495199401         177106174.6377233         -43.11156418504231        
4441.327846775599         168040723.4309005         -47.25216984081624        
4443.530261070027         159057912.6940773         -53.41035993688828        
4446.941090381228         145841005.0825371         -65.69937506808367        
4447.988683186126         142081928.9631902         -69.82896836194654        
4449.235214505246         137831341.2607962         -74.8176806071625         
4451.268983278151         131450277.8982975         -82.94038675666316        
4453.011124931651         126555311.3090272         -89.71314709043597        
4454.728431222236         122261045.7546952         -96.09899355253476        
4456.193052461345         119022280.392915          -101.2603324302456        
4457.70939988692          116085088.9031558         -106.2921719594159        
4462.185642510853         109914061.4338578         -119.1596015689947        
4467.370854016783         107427461.0054805         -130.4379408281593        
4472.045019922272         109263920.6134709         -137.7050206538126        
4482.045019922272         123919983.0284209         -146.4679902234363        
4488.846660403015         139914840.8016527         -148.7305591553129        
4498.846660403015         168791760.4390692         -149.0298846396572        
4508.463796475404         200156241.90494           -147.9424161086026        
4518.463796475404         234861034.6075884         -146.2783738180527        
4523.578904092861         253110239.6157202         -145.4045879247598        
4529.469030140204         274366923.6495296         -144.5940172335606        
4539.469030140204         310705738.9679602         -143.9324331505881        
4549.469030140204         346948290.0577701         -143.9551788511981        
4559.469030140204         382677339.3090255         -145.0005234917304        
4569.469030140204         417478962.0046651         -147.410184649339         
4579.469030140204         451011975.8541255         -150.9358771253317        
4589.469030140204         482938379.6676351         -156.039047365556         
4599.469030140204         512912877.8663222         -163.0777924214821        
4609.469030140204         540659037.936077          -171.9519366180373        
4618.73012900144          564117492.0865656         -182.513270728026         
4628.73012900144          586776588.4490496         -197.0376836503376        
4638.73012900144          606473120.0133554         -215.0304894591265        
4648.73012900144          623007031.0506177         -238.0448660044525        
4658.73012900144          636228324.0197774         -267.4280874076117        
4668.73012900144          646069818.3715144         -304.3860061080601        
4678.73012900144          652472032.5738915         -352.4255282030293        
4688.73012900144          655465323.5318208         -414.7030224329924        
4698.73012900144          655159947.2366103         -494.6110524269084        
4708.73012900144          651694665.6479681         -599.6097004003329        
4718.73012900144          645330884.7889205         -734.4143679258963        
4728.73012900144          636400080.7300588         -899.2509209266667        
4738.73012900144          625290441.2220449         -1092.038745078386        
4748.73012900144          612531275.1326894         -1284.959910388198        
4758.73012900144          598707378.5232222         -1423.601413941793        
4768.73012900144          584488102.9898406         -1467.133756320807        
4778.73012900144          570667187.8627095         -1400.254738322729        
4788.73012900144          558052872.553035          -1250.512922176858        
4798.73012900144          547513664.6689101         -1077.574592254694        
4808.73012900144          539921852.9615792         -915.0055238687881        
4818.73012900144          536027448.4181436         -773.0506851440347        
4828.73012900144          536483809.7874088         -659.1384237895168        
4838.73012900144          541710687.2076757         -569.5376861224526        
4848.73012900144          551848451.0580255         -497.3770012824932        
4858.73012900144          566820099.8065618         -441.2542542454408        
4868.73012900144          586259326.098519          -397.3572397344774        
4878.73012900144          609627215.673151          -361.7220659967963        
4888.73012900144          636284531.9979311         -334.0327561715526        
4898.73012900144          665476575.3480185         -312.3764144214673        
4908.73012900144          696474737.013733          -294.8808782251237        
4918.73012900144          728554615.8987724         -281.9085175899211        
4928.73012900144          760995371.3851893         -272.3762935934859        
4938.73012900144          793173391.0185195         -265.4252758612           
4948.73012900144          824477269.3846695         -261.7053516010879        
4958.73012900144          854344191.4745752         -260.4509670697333        
4968.73012900144          882304617.7024077         -261.3699576445391        
4978.73012900144          907891561.7706891         -265.3069450800064        
4988.73012900144          930715568.2246451         -271.6047652735728        
4998.73012900144          950460837.5185775         -280.3815972412954        
5008.73012900144          966822728.461151          -292.718332774068         
5018.73012900144          979601456.6723397         -307.9463293149994        
5028.73012900144          988653724.4121352         -326.539009779566         
5038.73012900144          993873820.7596356         -349.8695591489822        
5048.73012900144          995279947.6146476         -377.0155350979522        
5058.73012900144          992934287.977803          -408.614048894213         
5068.73012900144          986969923.6702013         -446.0917759058362        
5078.73012900144          977645521.0548203         -487.3991539397356        
5088.73012900144          965255034.2187506         -532.4005837472238        
5098.73012900144          950192769.7661949         -581.3515353089169        
5108.73012900144          932958898.7691959         -629.0714717842461        
5118.73012900144          914083615.8594345         -673.0926070114165        
5128.73012900144          894211829.1696318         -711.7013008223291        
5138.73012900144          874050390.2426928         -737.3510120386355        
5148.73012900144          854324843.5352091         -748.603371928899         
5158.73012900144          835848538.0949913         -747.1688404404157        
5168.73012900144          819411110.5837866         -730.2373198260603        
5178.73012900144          805769546.9503591         -702.1772125258404        
5188.73012900144          795657732.8188065         -668.8286808666712        
5198.73012900144          789644187.5587088         -630.1226691417151        
5208.73012900144          788163478.6178303         -590.4197483484379        
5218.73012900144          791469754.7056113         -553.3834771033111        
5228.73012900144          799555471.5914605         -517.5431575457643        
5238.73012900144          812249405.2767748         -484.9801093075659        
5248.73012900144          829167644.0851957         -456.9719481612817        
5258.73012900144          849751811.8272518         -431.4082140383402        
5268.73012900144          873383619.8765821         -409.4451713242333        
5278.73012900144          899331478.4027311         -391.4426531115402        
5288.73012900144          926848988.5537505         -375.4716747052454        
5298.73012900144          955220010.8822707         -362.5344937640609        
5308.73012900144          983701086.8570666         -352.716523925401         
5318.73012900144          1011626856.899778         -344.4245265974957        
5328.73012900144          1038377637.44957          -338.7036867880407        
5338.73012900144          1063352313.867162         -335.541527993848         
5348.73012900144          1086059740.664474         -333.6238277481386        
5358.73012900144          1106041194.105054         -334.0760736570124        
5368.73012900144          1122892865.103621         -336.8039825617986        
5378.73012900144          1136326021.778797         -340.6795674715315        
5388.73012900144          1146077851.593782         -346.9259585401335        
5398.73012900144          1151977495.402052         -355.3042641608324        
5408.73012900144          1153960472.665712         -364.765189587896         
5418.73012900144          1151995314.674547         -376.6408282824986        
5428.73012900144          1146172758.616871         -390.4098835142001        
5438.73012900144          1136669233.049511         -404.9629707261514        
5448.73012900144          1123709298.668424         -421.7298123665308        
5458.73012900144          1107652470.346381         -439.7085366666789        
5468.73012900144          1088914216.142843         -457.5739395268925        
5478.73012900144          1067974468.893645         -476.8487046121033        
5488.73012900144          1045435957.195418         -495.9089857046962        
5498.73012900144          1021923187.806245         -513.176029767445         
5508.73012900144          998132287.9568052         -530.3974574219999        
5518.73012900144          974834653.3524446         -545.4760532960461        
5528.73012900144          952777945.2367551         -556.8517759194312        
5538.73012900144          932751648.9919263         -566.8117245315826        
5548.73012900144          915515737.480196          -573.2421908485207        
5558.73012900144          901727604.4802687         -575.0320115127463        
5568.73012900144          891989685.5613195         -575.1382333760355        
5578.73012900144          886723141.2200935         -571.7441257211569        
5588.73012900144          886162427.6191576         -564.3082825816615        
5598.73012900144          890384119.8485053         -556.0738996076002        
5608.73012900144          899209413.7541445         -545.4405741863557        
5618.73012900144          912299760.6049649         -532.2343278551734        
5628.73012900144          929171258.1702539         -519.4266496670427        
5638.73012900144          949174896.59975           -505.4620685890126        
5648.73012900144          971632487.7291154         -490.3594448900213        
5658.73012900144          995802664.0132639         -476.5275744831984        
5668.73012900144          1020915166.007809         -462.4113175524612        
5678.73012900144          1046264855.694676         -448.1768531234172        
5688.73012900144          1071134258.780858         -435.6732125010133        
5698.73012900144          1094863331.572649         -423.369102379204         
5708.73012900144          1116878727.530847         -411.5768782217278        
5718.73012900144          1136617416.427139         -401.7184513563082        
5728.73012900144          1153618545.035683         -392.2987911410276        
5738.73012900144          1167495750.550879         -383.7737813476426        
5748.73012900144          1177896900.070785         -377.2800265444147        
5758.73012900144          1184595829.798493         -371.3466896814203        
5768.73012900144          1187423158.443449         -366.5596184624588        
5778.73012900144          1186274994.147718         -363.8719595126528        
5788.73012900144          1181179664.041778         -361.8198547768005        
5798.73012900144          1172207706.340621         -361.1111108805854        
5808.73012900144          1159524913.400754         -362.5817642436766        
5818.73012900144          1143414808.755286         -364.758786797714         
5828.73012900144          1124193631.317966         -368.475530913881         
5838.73012900144          1102291708.5735           -374.4823361750199        
5848.73012900144          1078223198.856319         -381.2712987516372        
5858.73012900144          1052531719.401871         -389.822980577123         
5868.73012900144          1025875031.830423         -400.7902879611183        
5878.73012900144          998944870.3423626         -412.5724673747495        
5888.73012900144          972457300.4392124         -426.3262812188603        
5898.73012900144          947205497.3218312         -442.5243311026234        
5908.73012900144          923941832.1042465         -459.3397997301981        
5918.73012900144          903405375.5229168         -478.1025565220112        
5928.73012900144          886306306.5878193         -498.9015535599235        
5938.73012900144          873201512.7909148         -519.4231800988043        
5948.73012900144          864545507.6537291         -541.082374358322         
5958.73012900144          860613243.2825464         -563.2587184444042        
5968.73012900144          861443143.4116658         -582.8472646764977        
5978.73012900144          866919030.6823692         -601.2784856599574        
5988.73012900144          876694802.57881           -617.1327631988136        
5998.73012900144          890256870.9103535         -626.7554748254719        
6008.73012900144          907006429.6586936         -632.0819765719102        
6018.73012900144          926208972.7116566         -631.8223069931621        
6028.73012900144          947117361.346602          -623.1566918858782        
6038.73012900144          968987131.4900365         -609.4834104310463        
6048.73012900144          991046037.7808982         -590.8353052102053        
6058.73012900144          1012607491.226369         -566.0724598224234        
6068.73012900144          1033014864.330039         -539.4621216136082        
6078.73012900144          1051649009.547895         -511.6695890410783        
6088.73012900144          1068005354.529211         -482.148283739096         
6098.73012900144          1081605867.877619         -454.3278282333531        
6108.73012900144          1092052323.471317         -428.331279808952         
6118.73012900144          1099056882.297748         -403.3892770855511        
6128.73012900144          1102358513.692861         -381.6705557007333        
6138.73012900144          1101807372.837574         -362.7191264736784        
6148.73012900144          1097345420.940213         -345.6909153309489        
6158.73012900144          1088952551.10425          -331.987246869246         
6168.73012900144          1076736758.671526         -320.9208976555982        
6178.73012900144          1060870418.472044         -311.8312458120228        
6188.73012900144          1041580711.518797         -305.8182840606675        
6198.73012900144          1019220667.422461         -302.1458530487811        
6208.73012900144          994177835.6422132         -300.4395840214267        
6218.73012900144          966912659.3699534         -301.7754441358798        
6228.73012900144          937990380.7310582         -305.4050662685165        
6238.73012900144          907987484.2886001         -311.2793873079914        
6248.73012900144          877566325.2001878         -320.6436964144489        
6258.73012900144          847451794.5245671         -332.7230064211147        
6268.73012900144          818359494.909318          -347.8574995108453        
6278.73012900144          791072579.2928728         -367.6578463484927        
6288.73012900144          766350207.1818775         -391.2750000114285        
6298.73012900144          744888081.1271257         -419.5389703042113        
6308.73012900144          727348928.3350151         -454.593094918253         
6318.73012900144          714218304.4986131         -495.2322052443815        
6328.73012900144          705815540.178063          -542.5996213301411        
6338.73012900144          702276948.6652977         -598.9112841495953        
6348.73012900144          703457067.7866634         -660.9152011563204        
6358.73012900144          709032921.5662199         -727.8662276595558        
6368.73012900144          718488334.3845924         -798.6004430368961        
6378.73012900144          731132503.6549916         -862.4059759903924        
6388.73012900144          746238698.5750061         -911.9036958869949        
6398.73012900144          763003863.3422145         -940.8615081513311        
6408.73012900144          780625940.5129966         -936.8666019888062        
6418.73012900144          798373445.4719262         -900.9461399241419        
6428.73012900144          815514081.3634454         -842.2172171543384        
6438.73012900144          831408166.6914134         -765.6583524206949        
6448.73012900144          845499152.1856714         -683.3389987211658        
6458.73012900144          857257223.8921304         -605.3939156509499        
6468.73012900144          866273617.8753413         -533.2269090545858        
6478.73012900144          872199515.5908494         -470.0958404163313        
6488.73012900144          874734320.3790985         -417.4913520084389        
6498.73012900144          873700863.672344          -372.8326646763646        
6508.73012900144          868958089.7810493         -335.9818284911922        
6518.73012900144          860436787.0662229         -306.4612500023413        
6528.73012900144          848177380.2402897         -282.0283526041208        
6538.73012900144          832239199.4907427         -262.5161536328012        
6548.73012900144          812771233.8001466         -247.5246268332506        
6558.73012900144          790003879.4029607         -235.6026106239473        
6568.73012900144          764177467.2362076         -226.9405490012539        
6578.73012900144          735629452.975618          -221.3735718861801        
6588.73012900144          704743017.4499857         -217.9891407500007        
6598.73012900144          671915790.399433          -217.2948604989244        
6608.73012900144          637642946.2335724         -219.3087426585757        
6618.73012900144          602435856.3762863         -223.523123954728         
6628.73012900144          566844206.7939525         -230.8337800428255        
6638.73012900144          531512331.6443424         -241.487488372863         
6648.73012900144          497087044.515659          -255.4995553253906        
6658.73012900144          464284935.8122333         -274.5472914586502        
6668.73012900144          433886403.7712333         -299.4806542575823        
6678.73012900144          406637267.2991985         -331.5729165366093        
6688.73012900144          383297932.6364785         -374.7521909507408        
6698.73012900144          364510156.036726          -432.2703449209646        
6708.73012900144          350681601.0620076         -510.1033357699274        
6718.73012900144          341967581.9457075         -621.2905637922572        
6728.73012900144          338113059.4004932         -782.0976396600223        
6738.73012900144          338522093.0363753         -1024.650156787567        
6748.73012900144          342354674.6027877         -1417.080152967413        
6758.73012900144          348566723.240312          -2067.618099779106        
6768.73012900144          356126726.9904097         -3143.007505045012        
6778.73012900144          364046504.2125672         -4635.17993756813         
6788.73012900144          371407779.9168175         -5316.745980355942        
6798.73012900144          377463351.3173876         -4092.063592351308        
6808.73012900144          381547655.5148141         -2560.316199789352        
6818.73012900144          383104250.8210099         -1577.874062662463        
6828.73012900144          381712617.0673631         -1014.708041741925        
6838.73012900144          376986789.6284894         -689.7583529061034        
6848.73012900144          368635251.4809635         -491.6640067386219        
6858.73012900144          356439788.3942221         -362.2631268984019        
6868.73012900144          340168989.5794417         -274.3657959832697        
6878.73012900144          319630543.8594762         -211.4512586548554        
6888.73012900144          294559375.3293823         -163.3952028616559        
6898.73012900144          264392951.1433003         -124.5316297868671        
6906.229428652867         237643573.8370343         -98.26454402368368        
6908.800643776307         227389703.4909868         -89.3112265171836         
6911.328646791979         216584843.0094304         -80.34009298292976        
6914.618003321306         201088010.7472674         -68.16610149018827        
6915.666149963512         195693040.3802868         -64.11136099638034        
6917.624163415177         184795864.3853402         -56.25658225563252        
6918.40642865621          180067583.4400184         -53.02281159682053        
6919.122777423047         175504249.2020689         -50.03355592972905        
6919.757946809459         171243360.3446213         -47.38787515470359        
6920.386999150662         166798714.3691602         -44.81690408728229        
6920.781489775156         163886745.2242333         -43.26109791613418        
6921.157985664078         161013145.2377594         -41.84667249278484        
6921.541726011845         157987851.5857438         -40.51045222909595        
6921.799781082813         155899809.7089415         -39.69542136053456        
6922.056791779305         153779915.2347056         -38.97094058142915        
6922.186286434178         152697789.30428           -38.64597525379474        
6922.309411302438         151661023.6088892         -38.36560716390493        
6922.651742287399         148745069.0576507         -37.75834545181993        
6922.917937492053         146455180.1617498         -37.49793264109355        
6923.171942212266         144266194.139392          -37.46036800333584        
6923.60664815854          140557848.7169578         -37.97797233881009        
6924.010733136467         137225527.4867697         -39.25063391110059        
6924.307263052713         134898754.6056165         -40.74325442988157        
6924.595784227186         132762349.6526529         -42.68674215180435        
6925.486051525757         127148316.5780738         -51.83755136338573        
6926.514042518789         122585424.0003133         -67.87749666927444        
6927.465952603485         119885896.5141712         -86.93408168925092        
6928.146223529689         118626523.8695383         -102.5218594549555        
6928.872102113437         117742119.8650891         -120.6765853994389        
6930.669595688694         116941613.4466271         -171.393427451948         
6932.127641476949         117201063.7627276         -217.8656520122319        
6933.442001875188         117839303.1973803         -263.5560403919288        
6936.417832536066         120019169.7639175         -379.6716073561131        
6938.323500746821         121652421.8604758         -462.6574864925512        
6940.30986811969          123399341.1922899         -555.2672446946002        
6945.296849751965         127581074.8717292         -802.0806823495117        
6948.37388205541          129871373.4831173         -947.4865533879268        
6951.390263208825         131866473.5654687         -1067.15357798329         
6959.792907010062         136248057.0719407         -1196.002780325224        
6969.792907010062         140072979.5785692         -1021.550479660218        
6974.22505063393          141697887.8048336         -905.8053949500177        
6979.012987589991         143684975.2798817         -786.3494241982096        
6989.012987589991         149594137.8396973         -586.8812352304681        
6999.012987589991         159399213.885824          -450.9413117737394        
7009.012987589991         174428971.9778263         -357.8787805313328        
7019.012987589991         195268658.5399156         -294.0660876338245        
7029.012987589991         221728661.6079077         -248.7326516067869        
7039.012987589991         253212371.0607244         -215.4224980555679        
7049.012987589991         288943099.4664195         -191.0532895497209        
7059.012987589991         328091926.6053826         -172.6358599037026        
7069.012987589991         369930858.866056          -158.6023446578981        
7079.012987589991         413758432.6725818         -148.2848647018438        
7089.012987589991         458931415.791971          -140.5505142609084        
7099.012987589991         504891502.7159113         -135.0500183639932        
7109.012987589991         551068406.1079372         -131.6984443124822        
7119.012987589991         596951543.1574895         -129.9641084861573        
7129.012987589991         642068566.4385874         -129.9574704367838        
7139.012987589991         685925769.5356733         -131.8100046770476        
7149.012987589991         728100022.5064346         -135.3235912632973        
7159.012987589991         768180589.328138          -140.9838663844279        
7169.012987589991         805757757.8437709         -149.1654670604132        
7179.012987589991         840506097.645707          -160.1085493870307        
7189.012987589991         872105953.884076          -175.0193584908585        
7199.012987589991         900280771.089325          -194.9854730938361        
7209.012987589991         924848902.1752001         -221.4839069633771        
7219.012987589991         945644545.9804991         -258.0421299268618        
7229.012987589991         962594057.0860833         -308.8358603563964        
7239.012987589991         975721915.2890656         -380.9796713308535        
7249.012987589991         985090204.0683926         -489.4945606861513        
7259.012987589991         990893730.5214243         -658.5310278804402        
7269.012987589991         993416676.7403115         -937.6020938552293        
7279.012987589991         993006274.7233839         -1442.551197684618        
7289.012987589991         990158203.0946167         -2415.675167294568        
7299.012987589991         985432051.5138447         -4267.910186870835        
7309.012987589991         979466040.7643111         -6471.44418104745         
7319.012987589991         973018878.1300474         -5690.387224598372        
7329.012987589991         966860327.2296987         -3381.044299249261        
7339.012987589991         961816210.7778016         -1974.085109871959        
7349.012987589991         958735954.7322124         -1254.213035256769        
7359.012987589991         958383641.9797101         -860.1107014183352        
7369.012987589991         961490236.662883          -630.2954099628099        
7379.012987589991         968651883.6993124         -487.2880456558706        
7389.012987589991         980273871.5711391         -391.4062613880367        
7399.012987589991         996625283.7621254         -325.4480299959392        
7409.012987589991         1017734766.737685         -278.6244789586866        
7419.012987589991         1043440928.473075         -243.8072882150895        
7429.012987589991         1073441661.586527         -218.1125435793411        
7439.012987589991         1107239098.585099         -198.889068305302         
7449.012987589991         1144262683.473348         -184.160897282164         
7459.012987589991         1183868963.29212          -173.4560509376479        
7469.012987589991         1225331552.190424         -165.7811324836142        
7479.012987589991         1267958650.985684         -160.5128067803449        
7489.012987589991         1311032880.841087         -157.8157172941193        
7499.012987589991         1353843385.819571         -157.2026654167743        
7509.012987589991         1395756350.161299         -158.6324385764686        
7519.012987589991         1436131794.963825         -162.6116285384922        
7529.012987589991         1474396674.520683         -168.9628375043781        
7539.012987589991         1510058240.525213         -178.1874559176659        
7549.012987589991         1542638231.534039         -191.3216966005854        
7559.012987589991         1571770540.22581          -208.7658449635381        
7569.012987589991         1597162526.770632         -232.1888253542126        
7579.012987589991         1618570651.551046         -264.1913126980119        
7589.012987589991         1635894135.49367          -307.2487454684377        
7599.012987589991         1649099369.620547         -367.2225864348446        
7609.012987589991         1658243251.433409         -453.3850073888977        
7619.012987589991         1663532251.388412         -578.7568235275997        
7629.012987589991         1665231687.178904         -771.0612823979385        
7639.012987589991         1663728025.308266         -1078.615208036044        
7649.012987589991         1659530861.572315         -1575.797184592152        
7659.012987589991         1653191673.523618         -2366.741846371598        
7669.012987589991         1645383411.615835         -3368.228692430871        
7679.012987589991         1636838512.78161          -3807.39360277527         
7689.012987589991         1628299154.279658         -3150.072469709044        
7699.012987589991         1620582061.438025         -2193.172175834352        
7709.012987589991         1614466296.1966           -1481.910678206207        
7719.012987589991         1610689055.322393         -1034.46600002467         
7729.012987589991         1609965587.204457         -759.6247177597689        
7739.012987589991         1612865810.302063         -582.1122770972437        
7749.012987589991         1619861407.629586         -463.030934592207         
7759.012987589991         1631294941.058699         -381.5271240298056        
7769.012987589991         1647302543.731071         -322.7821905186175        
7779.012987589991         1667904011.660779         -279.6547464201828        
7789.012987589991         1692940929.826514         -247.9737909528627        
7799.012987589991         1722082463.115927         -223.7193123379457        
7809.012987589991         1754920241.375692         -205.3615681449908        
7819.012987589991         1790897145.053391         -191.8150744832825        
7829.012987589991         1829383826.162933         -181.5411532901755        
7839.012987589991         1869728011.061635         -174.3647791923501        
7849.012987589991         1911194181.072128         -169.9771397566071        
7859.012987589991         1953072628.913299         -167.6828499512748        
7869.012987589991         1994662676.518009         -167.8221910921565        
7879.012987589991         2035247039.525676         -170.3896492825189        
7889.012987589991         2074197074.180718         -175.1848461246065        
7899.012987589991         2110906275.953251         -183.009870693038         
7909.012987589991         2144814421.017431         -194.192094646499         
7919.012987589991         2175480051.782813         -209.1976174840254        
7929.012987589991         2202497250.630824         -229.8017222739765        
7939.012987589991         2225565461.645445         -257.2892691254991        
7949.012987589991         2244509521.834001         -293.9427925374056        
7959.012987589991         2259210814.923881         -344.724163164329         
7969.012987589991         2269700809.665299         -414.9258396415993        
7979.012987589991         2276122322.38309          -514.2917702081198        
7989.012987589991         2278695384.932046         -661.8650773799553        
7999.012987589991         2277802766.613786         -883.3414666774477        
8009.012987589991         2273902482.175658         -1222.790648642252        
8019.012987589991         2267536272.561435         -1745.56671626067         
8029.012987589991         2259375348.784094         -2442.763043380345        
8039.012987589991         2250109545.938826         -3025.450551955767        
8049.012987589991         2240493487.699596         -2990.671937899903        
8059.012987589991         2231330797.388466         -2374.524839775798        
8069.012987589991         2223374592.473447         -1698.297751310426        
8079.012987589991         2217393646.755331         -1209.178490310693        
8089.012987589991         2214094959.9499           -886.8862614318302        
8099.012987589991         2214070729.299967         -672.8870651965508        
8109.012987589991         2217860133.346157         -530.5638364146876        
8119.012987589991         2225840061.361068         -432.4262444586733        
8129.012987589991         2238242901.120968         -361.6709154882669        
8139.012987589991         2255192448.460672         -310.666737100025         
8149.012987589991         2276611123.932747         -272.7981731772753        
8159.012987589991         2302304781.194536         -243.8370474548309        
8169.012987589991         2331957560.342999         -222.2158376033787        
8179.012987589991         2365092002.948882         -205.7538215099391        
8189.012987589991         2401182627.356621         -193.1960663224089        
8199.012987589991         2439606488.679646         -184.3296580710679        
8209.012987589991         2479665123.115327         -178.172448007175         
8219.012987589991         2520677418.848224         -174.4536510549388        
8229.012987589991         2561904066.066456         -173.3912348855017        
8239.012987589991         2602620657.952326         -174.4625916447232        
8249.012987589991         2642157422.785847         -177.9441687685801        
8259.012987589991         2679831404.270681         -184.3732825124627        
8269.012987589991         2715048721.326798         -193.5980513557577        
8279.012987589991         2747284195.543725         -206.5686222921333        
8289.012987589991         2776051408.130533         -224.4697409407256        
8299.012987589991         2801004362.415124         -247.9587820698239        
8309.012987589991         2821870195.334543         -279.6291201266491        
8319.012987589991         2838469025.740907         -322.7630128930497        
8329.012987589991         2850783075.633504         -380.9785015390295        
8339.012987589991         2858867225.494051         -462.809811731071         
8349.012987589991         2862910102.26167          -580.3397904490512        
8359.012987589991         2863245661.358682         -750.5633808253384        
8369.012987589991         2860270156.709705         -1006.900346026017        
8379.012987589991         2854521611.588895         -1391.444134025814        
8389.012987589991         2846625746.330849         -1922.109671761029        
8399.012987589991         2837244833.013226         -2506.653912933184        
8409.012987589991         2827146602.150896         -2792.54028544148         
8419.012987589991         2817098839.382072         -2498.235260495319        
8429.012987589991         2807865612.166684         -1919.189142111608        
8439.012987589991         2800238639.981254         -1402.435240725128        
8449.012987589991         2794915542.87092          -1027.204963716633        
8459.012987589991         2792544289.466855         -773.5846765738653        
8469.012987589991         2793702491.203168         -604.0628573710097        
8479.012987589991         2798805572.531732         -485.8283913343429        
8489.012987589991         2808184894.464233         -402.1294287296204        
8499.012987589991         2822022187.63101          -342.1359223233566        
8509.012987589991         2840325859.90645          -297.125718878498         
8519.012987589991         2863014141.417918         -263.4210062297932        
8529.012987589991         2889830628.5413           -238.1615281734377        
8539.012987589991         2920396649.310053         -218.5148740709543        
8549.012987589991         2954263893.932209         -203.7943819261836        
8559.012987589991         2990842655.584128         -193.0288339717003        
8569.012987589991         3029504490.455757         -185.063415706712         
8579.012987589991         3069580170.032792         -180.0552193114295        
8589.012987589991         3110327191.830349         -177.6134070884887        
8599.012987589991         3151042059.058941         -177.273707847463         
8609.012987589991         3191006286.292653         -179.5899655031226        
8619.012987589991         3229507259.19349          -184.4727036120696        
8629.012987589991         3265923818.21276          -191.9864980593272        
8639.012987589991         3299646760.616289         -203.1804597165387        
8649.012987589991         3330149039.134778         -218.4015982886635        
8659.012987589991         3357020810.588711         -238.6189478870315        
8669.012987589991         3379898213.737988         -266.1431333945783        
8679.012987589991         3398561060.324916         -302.6678095846095        
8689.012987589991         3412908011.966106         -351.8503845645657        
8699.012987589991         3422919483.402918         -420.4159060661706        
8709.012987589991         3428749878.25357          -515.6440022210822        
8719.012987589991         3430649737.71283          -651.797874686147         
8729.012987589991         3428973005.238711         -853.4722512564219        
8739.012987589991         3424230768.943665         -1147.9816787761          
8749.012987589991         3416984275.634297         -1567.152439327255        
8759.012987589991         3407890993.899592         -2098.119126931668        
8769.012987589991         3397698410.703439         -2529.408937731635        
8779.012987589991         3387143521.358942         -2533.895110778619        
8789.012987589991         3377019733.502619         -2126.91858445888         
8799.012987589991         3368109095.825576         -1610.800701558195        
8809.012987589991         3361123621.790729         -1186.523294511694        
8819.012987589991         3356768203.226795         -890.49309445428          
8829.012987589991         3355633017.037332         -687.2715132196478        
8839.012987589991         3358198618.74145          -545.5598878145147        
8849.012987589991         3364871323.865357         -447.0778534065515        
8859.012987589991         3375876425.063907         -375.9297618685961        
8869.012987589991         3391325723.842471         -323.0171409505682        
8879.012987589991         3411211048.427727         -284.0659134551515        
8889.012987589991         3435340772.339958         -254.3749494674941        
8899.012987589991         3463442418.576751         -231.4839402365002        
8909.012987589991         3495113988.073275         -214.4304005145887        
8919.012987589991         3529827112.306436         -201.3937461868623        
8929.012987589991         3567022143.635488         -191.7492789593713        
8939.012987589991         3606033818.745592         -185.3657430596996        
8949.012987589991         3646156980.76737          -181.3533313928983        
8959.012987589991         3686697870.178976         -179.8049068932788        
8969.012987589991         3726904408.748901         -180.8991433014237        
8979.012987589991         3766069891.259613         -184.1904529498903        
8989.012987589991         3803526148.461814         -190.2971900795934        
8999.012987589991         3838609410.455239         -199.7234100110814        
9009.012987589991         3870768403.364568         -212.4943253758355        
9019.012987589991         3899507735.351272         -230.0794122747573        
9029.012987589991         3924405582.29955          -253.8050311245233        
9039.012987589991         3945192846.728139         -284.8705788985868        
9049.012987589991         3961669653.657606         -327.0853125049071        
9059.012987589991         3973768988.505988         -384.6659825620203        
9069.012987589991         3981580979.676275         -463.1917547697528        
9079.012987589991         3985270957.27464          -575.0455110572257        
9089.012987589991         3985164786.387197         -736.096267685305         
9099.012987589991         3981707379.342956         -968.0704112819177        
9109.012987589991         3975409011.459308         -1305.922649217965        
9119.012987589991         3966920686.871244         -1759.176986482953        
9129.012987589991         3956937398.777905         -2230.071684190203        
9139.012987589991         3946190380.913613         -2471.888020278035        
9149.012987589991         3935484866.778698         -2283.766710560202        
9159.012987589991         3925579712.807784         -1821.764453583156        
9169.012987589991         3917227355.909986         -1368.948212016194        
