Sail.ElapsedDays          Sail.Sun.TA               
6919.757946809459         277.6752559619769         
6920.386999150662         284.148201648696          
6920.781489775156         288.8714413399929         
6921.157985664078         293.9521890953192         
6921.541726011845         299.7972501699415         
6921.799781082813         304.1536919289426         
6922.056791779305         308.8656477087046         
6922.186286434178         311.3885424521887         
6922.309411302438         313.8830004612587         
6922.651742287399         321.3201611511331         
6922.917937492053         327.6137664962777         
6923.171942212266         334.0164253831199         
6923.60664815854          345.741410088718          
6924.010733136467         357.2131729037533         
6924.307263052713         5.729268565221246         
6924.595784227186         13.89705914348067         
6925.486051525757         36.87989595439772         
6926.514042518789         57.4786122821997          
6927.465952603485         71.34485336253911         
6928.146223529689         78.97364638469969         
6928.872102113437         85.58437140720525         
6930.669595688694         97.43256580742815         
6932.127641476949         104.0944838127284         
6933.442001875188         108.726149125431          
6936.417832536066         116.3064545694459         
6938.323500746821         119.838273550412          
6940.30986811969          122.8249895695426         
6945.296849751965         128.3532419943739         
6948.37388205541          130.8697601781138         
6951.390263208825         132.9099421624901         
6959.792907010062         137.1628132265826         
6969.792907010062         140.6156665658812         
6974.22505063393          141.8085676239751         
6979.012987589991         142.9345774577504         
6989.012987589991         144.8800711574957         
6999.012987589991         146.4316344570827         
7009.012987589991         147.7079529233481         
7019.012987589991         148.7827414514013         
7029.012987589991         149.7046075027794         
7039.012987589991         150.5071242743147         
7049.012987589991         151.2143008493798         
7059.012987589991         151.843836856089          
7069.012987589991         152.4091193560471         
7079.012987589991         152.920492043258          
7089.012987589991         153.3860925072878         
7099.012987589991         153.8124144522579         
7109.012987589991         154.2047760530081         
7119.012987589991         154.5675486148853         
7129.012987589991         154.9043500810527         
7139.012987589991         155.2181800594527         
7149.012987589991         155.5115671840159         
7159.012987589991         155.7866687868271         
7169.012987589991         156.0453382326548         
7179.012987589991         156.2891730059152         
7189.012987589991         156.5195360771746         
7199.012987589991         156.7375913251097         
7209.012987589991         156.944434103603          
7219.012987589991         157.1410398197999         
7229.012987589991         157.3282301254892         
7239.012987589991         157.5067270604453         
7249.012987589991         157.6771758327162         
7259.012987589991         157.8401549957672         
7269.012987589991         157.9961784301248         
7279.012987589991         158.145675476368          
7289.012987589991         158.2890241487913         
7299.012987589991         158.4266660853055         
7309.012987589991         158.5589936464553         
7319.012987589991         158.6863295492679         
7329.012987589991         158.808970709152          
7339.012987589991         158.9271983343715         
7349.012987589991         159.0412783478847         
7359.012987589991         159.1514510005651         
7369.012987589991         159.2578972038843         
7379.012987589991         159.36080185228           
7389.012987589991         159.4604414735309         
7399.012987589991         159.5570346764977         
7409.012987589991         159.6507481688298         
7419.012987589991         159.7417335937419         
7429.012987589991         159.8301323231596         
7439.012987589991         159.9160729850265         
7449.012987589991         159.9996543060323         
7459.012987589991         160.0809103214881         
7469.012987589991         160.159920134772          
7479.012987589991         160.2368477064173         
7489.012987589991         160.3117866026259         
7499.012987589991         160.3847955032638         
7509.012987589991         160.4559308987291         
7519.012987589991         160.5252512847627         
7529.012987589991         160.5928141201436         
7539.012987589991         160.6586512604038         
7549.012987589991         160.7227427296683         
7559.012987589991         160.7851699779932         
7569.012987589991         160.8460832385203         
7579.012987589991         160.9055632656386         
7589.012987589991         160.9636733899654         
7599.012987589991         161.020482207268          
7609.012987589991         161.076062499394          
7619.012987589991         161.1304818060871         
7629.012987589991         161.1837644026265         
7639.012987589991         161.2358848897132         
7649.012987589991         161.2869475008515         
7659.012987589991         161.3370733095434         
7669.012987589991         161.3863020982682         
7679.012987589991         161.4346542370892         
7689.012987589991         161.4821487922551         
7699.012987589991         161.5288036475641         
7709.012987589991         161.574625012925          
7719.012987589991         161.6195621908667         
7729.012987589991         161.6635443389997         
7739.012987589991         161.7066609741005         
7749.012987589991         161.7489832031589         
7759.012987589991         161.7905186644041         
7769.012987589991         161.8312741104793         
7779.012987589991         161.8712683207292         
7789.012987589991         161.9105303301418         
7799.012987589991         161.9490814959062         
7809.012987589991         161.9868801783118         
7819.012987589991         162.0239113337391         
7829.012987589991         162.0603231233273         
7839.012987589991         162.0962031107541         
7849.012987589991         162.1315800598994         
7859.012987589991         162.1664762600383         
7869.012987589991         162.200913531824          
7879.012987589991         162.2349085118284         
7889.012987589991         162.2684464418612         
7899.012987589991         162.3014271557557         
7909.012987589991         162.3338215753199         
7919.012987589991         162.3657340822751         
7929.012987589991         162.3971788149289         
7939.012987589991         162.4281266589576         
7949.012987589991         162.4585514595271         
7959.012987589991         162.4884361541486         
7969.012987589991         162.5177685311475         
7979.012987589991         162.5465061395062         
7989.012987589991         162.5745369926765         
7999.012987589991         162.6018944107705         
8009.012987589991         162.6287152355132         
8019.012987589991         162.655046857373          
8029.012987589991         162.6809172359351         
8039.012987589991         162.7063663339553         
8049.012987589991         162.7314448024262         
8059.012987589991         162.7562008376796         
8069.012987589991         162.7806268290915         
8079.012987589991         162.8046481858054         
8089.012987589991         162.8283680618993         
8099.012987589991         162.8519154180947         
8109.012987589991         162.8753109341393         
8119.012987589991         162.8985486931057         
8129.012987589991         162.9216205480566         
8139.012987589991         162.9445165257891         
8149.012987589991         162.9672108602728         
8159.012987589991         162.9896004992827         
8169.012987589991         163.0115535616993         
8179.012987589991         163.0331506512438         
8189.012987589991         163.0544484868631         
8199.012987589991         163.0754199881249         
8209.012987589991         163.0960362165215         
8219.012987589991         163.1162842162257         
8229.012987589991         163.1361658269983         
8239.012987589991         163.15567513194           
8249.012987589991         163.1747259267351         
8259.012987589991         163.1932706512551         
8269.012987589991         163.2114793669819         
8279.012987589991         163.2294495825017         
8289.012987589991         163.2472083420428         
8299.012987589991         163.2647789262595         
8309.012987589991         163.2821882863704         
8319.012987589991         163.2994604815637         
8329.012987589991         163.3165818082739         
8339.012987589991         163.3334295223402         
8349.012987589991         163.3499739678177         
8359.012987589991         163.366356205614          
8369.012987589991         163.3826021860101         
8379.012987589991         163.3986815309589         
8389.012987589991         163.4145650004188         
8399.012987589991         163.4302317184703         
8409.012987589991         163.4456632843208         
8419.012987589991         163.4607982085851         
8429.012987589991         163.4754817751116         
8439.012987589991         163.4897403564664         
8449.012987589991         163.5037266285044         
8459.012987589991         163.5174794904722         
8469.012987589991         163.5310129138574         
8479.012987589991         163.5443563995474         
8489.012987589991         163.5575547037925         
8499.012987589991         163.5706522177891         
8509.012987589991         163.5836256225844         
8519.012987589991         163.5963707644025         
8529.012987589991         163.6090090051453         
8539.012987589991         163.6216941523766         
8549.012987589991         163.634447542849          
8559.012987589991         163.6472579958028         
8569.012987589991         163.6601112353724         
8579.012987589991         163.6729901317632         
8589.012987589991         163.6858569584423         
8599.012987589991         163.6985760233714         
8609.012987589991         163.7109757841877         
8619.012987589991         163.7231457765966         
8629.012987589991         163.7351433301098         
8639.012987589991         163.7469227651119         
8649.012987589991         163.7584354409445         
8659.012987589991         163.769652179591          
8669.012987589991         163.7805628576134         
8679.012987589991         163.7911495279219         
8689.012987589991         163.801297913239          
8699.012987589991         163.8109475755383         
8709.012987589991         163.8203078826488         
8719.012987589991         163.8295042770603         
8729.012987589991         163.8385827182022         
8739.012987589991         163.8475888947024         
8749.012987589991         163.8565758999345         
8759.012987589991         163.8655947494432         
8769.012987589991         163.8746497656678         
8779.012987589991         163.8836103573081         
8789.012987589991         163.8924586752601         
8799.012987589991         163.9013768700514         
8809.012987589991         163.9104032831339         
8819.012987589991         163.9195042852235         
8829.012987589991         163.9286424997125         
8839.012987589991         163.9377856193497         
8849.012987589991         163.9468995365249         
8859.012987589991         163.9558929398026         
8869.012987589991         163.9645584950821         
8879.012987589991         163.9729062170424         
8889.012987589991         163.9810919155993         
8899.012987589991         163.9891348040308         
8909.012987589991         163.9970254065431         
8919.012987589991         164.0047746141775         
8929.012987589991         164.0124147699801         
8939.012987589991         164.0199819376006         
8949.012987589991         164.0274349764973         
8959.012987589991         164.0346426355518         
8969.012987589991         164.0417491688926         
8979.012987589991         164.0489377686633         
8989.012987589991         164.0562387044653         
8999.012987589991         164.0636465812745         
9009.012987589991         164.0711540155461         
9019.012987589991         164.078751468038          
9029.012987589991         164.0864054998441         
9039.012987589991         164.0939656196192         
9049.012987589991         164.1012419366779         
9059.012987589991         164.108353643466          
9069.012987589991         164.1153781353963         
9079.012987589991         164.1222718017165         
9089.012987589991         164.1289863270139         
9099.012987589991         164.1354942836876         
9109.012987589991         164.1417884119483         
9119.012987589991         164.1478493684636         
9129.012987589991         164.1535410973728         
9139.012987589991         164.1587937416479         
9149.012987589991         164.1638520688226         
9159.012987589991         164.1688604612642         
9169.012987589991         164.1738725397609         
9179.012987589991         164.1789428962886         
9189.012987589991         164.184135774547          
9199.012987589991         164.1895135634905         
9209.012987589991         164.1950830943505         
9219.012987589991         164.2006920544389         
9229.012987589991         164.2063236904252         
9239.012987589991         164.2121893022618         
9249.012987589991         164.2183297330297         
9259.012987589991         164.2247011868597         
9269.012987589991         164.2312532443869         
9279.012987589991         164.2379388600963         
9289.012987589991         164.2447060947406         
9299.012987589991         164.2514323014541         
9309.012987589991         164.2578576186752         
9319.012987589991         164.2639767748897         
9329.012987589991         164.2699465842744         
9339.012987589991         164.275764838126          
9349.012987589991         164.2813974238131         
9359.012987589991         164.2868357361876         
9369.012987589991         164.2920996899121         
9379.012987589991         164.2972186223354         
9389.012987589991         164.3021375658646         
9399.012987589991         164.3067071641475         
9409.012987589991         164.3111073003261         
9419.012987589991         164.3155646915155         
9429.012987589991         164.3201372367893         
9439.012987589991         164.3248472855742         
9449.012987589991         164.3297179956007         
9459.012987589991         164.3347713840329         
9469.012987589991         164.3400010439601         
9479.012987589991         164.345261889085          
9489.012987589991         164.3503641964158         
9499.012987589991         164.3554693608042         
9509.012987589991         164.3606801293563         
9519.012987589991         164.3659553335977         
9529.012987589991         164.3712415288935         
9539.012987589991         164.376501653665          
9549.012987589991         164.3817145078198         
9559.012987589991         164.3868378238654         
9569.012987589991         164.3916890367418         
9579.012987589991         164.3961642775392         
9589.012987589991         164.400516555466          
9599.012987589991         164.4048823049114         
9609.012987589991         164.4092994227473         
9619.012987589991         164.4138118270822         
9629.012987589991         164.4184796585947         
9639.012987589991         164.4233659738312         
9649.012987589991         164.4284735924289         
9659.012987589991         164.4336264949819         
9669.012987589991         164.4388121725164         
9679.012987589991         164.4442742198872         
9689.012987589991         164.4500611137948         
9699.012987589991         164.4561263398352         
9709.012987589991         164.4624151689976         
9719.012987589991         164.4688755460502         
9729.012987589991         164.4754483179942         
9739.012987589991         164.4819908202507         
9749.012987589991         164.4882040827407         
9759.012987589991         164.494083174046          
9769.012987589991         164.4997998600917         
9779.012987589991         164.5053458221406         
9789.012987589991         164.5106787667378         
9799.012987589991         164.5157872761448         
9809.012987589991         164.5206952691355         
9819.012987589991         164.5254410218364         
9829.012987589991         164.5299700390294         
9839.012987589991         164.5341291842681         
9849.012987589991         164.5381463655801         
9859.012987589991         164.5422992619262         
9869.012987589991         164.5466783658818         
9879.012987589991         164.5513352318436         
9889.012987589991         164.5563206828701         
9899.012987589991         164.5616808784179         
9909.012987589991         164.5674245548305         
9919.012987589991         164.573396248881          
9929.012987589991         164.5793898010594         
9939.012987589991         164.5855895805533         
9949.012987589991         164.5921023118042         
9959.012987589991         164.5988692990636         
9969.012987589991         164.6058135192375         
9979.012987589991         164.6128715390016         
9989.012987589991         164.6199932843052         
9999.012987589991         164.6271000976513         
10009.01298758999         164.6339509271199         
10019.01298758999         164.6403991343715         
10029.01298758999         164.6466963523181         
10039.01298758999         164.6529616738724         
10049.01298758999         164.6592100160225         
10059.01298758999         164.6654693236868         
10069.01298758999         164.6717927144232         
10079.01298758999         164.6782438861544         
10089.01298758999         164.6848246931273         
10099.01298758999         164.6913425539429         
10109.01298758999         164.6978019638172         
10119.01298758999         164.7044928636825         
10129.01298758999         164.7114887565549         
10139.01298758999         164.7187615900885         
10149.01298758999         164.7262762329566         
10159.01298758999         164.7340015226281         
10169.01298758999         164.7418980964888         
10179.01298758999         164.7498300690609         
10189.01298758999         164.7574860316995         
10199.01298758999         164.7648867721902         
10209.01298758999         164.7722379310209         
10219.01298758999         164.7795388851335         
10229.01298758999         164.7867466393348         
10239.01298758999         164.7938467385102         
10249.01298758999         164.8008587566802         
10259.01298758999         164.8078136531848         
10269.01298758999         164.8146340571959         
10279.01298758999         164.8211361594091         
10289.01298758999         164.8275663277589         
10299.01298758999         164.8342206883563         
10309.01298758999         164.8411916641895         
10319.01298758999         164.848532460938          
10329.01298758999         164.8562978859214         
10339.01298758999         164.8645389711695         
10349.01298758999         164.8732646977595         
10359.01298758999         164.8822984270543         
10369.01298758999         164.8914126486867         
10379.01298758999         164.900812517803          
10389.01298758999         164.9106078821991         
10399.01298758999         164.9207246464441         
10409.01298758999         164.9310662158629         
10419.01298758999         164.9415479086419         
10429.01298758999         164.952096481277          
10439.01298758999         164.9626025181085         
10449.01298758999         164.9727720250316         
10459.01298758999         164.9824231881723         
10469.01298758999         164.9918123590566         
10479.01298758999         165.0010471091666         
10489.01298758999         165.0101271413655         
10499.01298758999         165.0190744082049         
10509.01298758999         165.0279478563142         
10519.01298758999         165.036828045257          
10529.01298758999         165.0457352686057         
10539.01298758999         165.0544832997033         
10549.01298758999         165.0631206569121         
10559.01298758999         165.0720092065141         
10569.01298758999         165.0812717948639         
10579.01298758999         165.0909207595963         
10589.01298758999         165.1009578633855         
10599.01298758999         165.1113839835781         
10609.01298758999         165.1221834973555         
10619.01298758999         165.1332233062365         
10629.01298758999         165.1441691500713         
10639.01298758999         165.1550518709681         
10649.01298758999         165.166087434859          
10659.01298758999         165.1772553243912         
10669.01298758999         165.188481711224          
10679.01298758999         165.1997173559048         
10689.01298758999         165.210945296784          
10699.01298758999         165.2221575355532         
10709.01298758999         165.2332234950046         
10719.01298758999         165.2439026294556         
10729.01298758999         165.2544379339281         
10739.01298758999         165.2651245294573         
10749.01298758999         165.2760427252163         
10759.01298758999         165.2872386126462         
10769.01298758999         165.2987669645684         
10779.01298758999         165.3106838437646         
10789.01298758999         165.3230019377545         
10799.01298758999         165.3355294177207         
10809.01298758999         165.3480278584973         
10819.01298758999         165.3607352739173         
10829.01298758999         165.3737771914855         
10839.01298758999         165.3870794266141         
10849.01298758999         165.4005435630945         
10859.01298758999         165.4140837379186         
10869.01298758999         165.427625786742          
10879.01298758999         165.4410533383763         
10889.01298758999         165.4540443872554         
10899.01298758999         165.466409434819          
10909.01298758999         165.4784346749591         
10919.01298758999         165.4902380789841         
10929.01298758999         165.5018230311396         
10939.01298758999         165.5132197179693         
10949.01298758999         165.524501488159          
10959.01298758999         165.5357681333588         
10969.01298758999         165.5470540934764         
10979.01298758999         165.5581695537654         
10989.01298758999         165.5691938106432         
10999.01298758999         165.580540633894          
11009.01298758999         165.5923582120992         
11019.01298758999         165.6046732502513         
11029.01298758999         165.6174971804845         
11039.01298758999         165.6308357063124         
11049.01298758999         165.644670867176          
11059.01298758999         165.6588480672586         
11069.01298758999         165.6729899569321         
11079.01298758999         165.6871224401237         
11089.01298758999         165.7014582151412         
11099.01298758999         165.7159469642186         
11109.01298758999         165.730477497137          
11119.01298758999         165.7449614851891         
11129.01298758999         165.759342424142          
11139.01298758999         165.7735707236054         
11149.01298758999         165.7874595041854         
11159.01298758999         165.8007100797014         
11169.01298758999         165.8135618324171         
11179.01298758999         165.8263077858067         
11189.01298758999         165.8390180183089         
11199.01298758999         165.8517372939469         
11209.01298758999         165.8645306790549         
11219.01298758999         165.8774746500268         
11229.01298758999         165.8906059386605         
11239.01298758999         165.9037423733037         
11249.01298758999         165.9166659197539         
11259.01298758999         165.9296815196326         
11269.01298758999         165.9429647170284         
11279.01298758999         165.9564766203659         
11289.01298758999         165.9701512423501         
11299.01298758999         165.9839325615365         
11309.01298758999         165.9977713249052         
11319.01298758999         166.0115627500297         
11329.01298758999         166.0249668419527         
11339.01298758999         166.0377894174951         
11349.01298758999         166.0503379264314         
11359.01298758999         166.0627213429423         
11369.01298758999         166.0749190060694         
11379.01298758999         166.0869343391624         
11389.01298758999         166.0988148644971         
11399.01298758999         166.1106366794463         
11409.01298758999         166.1224051254101         
11419.01298758999         166.1338866919826         
11429.01298758999         166.145158473163          
11439.01298758999         166.1566571748077         
11449.01298758999         166.1685340240969         
11459.01298758999         166.1808152627798         
11469.01298758999         166.1935135444305         
11479.01298758999         166.2066362949048         
11489.01298758999         166.2201642892368         
11499.01298758999         166.2339252986484         
11509.01298758999         166.2475063891494         
11519.01298758999         166.260939522629          
11529.01298758999         166.2744441143391         
11539.01298758999         166.2879516701154         
11549.01298758999         166.3013269568243         
11559.01298758999         166.3144570951706         
11569.01298758999         166.3272616818677         
11579.01298758999         166.3396660849575         
11589.01298758999         166.3514442923491         
11599.01298758999         166.362259664403          
11609.01298758999         166.3723699664196         
11619.01298758999         166.3820874751868         
11629.01298758999         166.3914957985111         
11639.01298758999         166.4006641329633         
11649.01298758999         166.409694731918          
11659.01298758999         166.4187113900935         
11669.01298758999         166.4278000317039         
11679.01298758999         166.4368096743617         
11689.01298758999         166.4455613507765         
11699.01298758999         166.4544379834247         
11709.01298758999         166.4636668512683         
11719.01298758999         166.4732387419382         
11729.01298758999         166.4831069937886         
11739.01298758999         166.4932256467619         
11749.01298758999         166.5035453616472         
11759.01298758999         166.5139442234547         
11769.01298758999         166.5240340230685         
11779.01298758999         166.5335880945067         
11789.01298758999         166.5429067433457         
11799.01298758999         166.5520629449342         
11809.01298758999         166.5609883329209         
11819.01298758999         166.569638810945          
11829.01298758999         166.5780180996963         
11839.01298758999         166.5861633985967         
11849.01298758999         166.5940384061523         
11859.01298758999         166.6013574282299         
11869.01298758999         166.6081926583602         
11879.01298758999         166.6150027411094         
11889.01298758999         166.6219453468519         
11899.01298758999         166.6290546648061         
11909.01298758999         166.6363572800484         
11919.01298758999         166.6438789907599         
11929.01298758999         166.6516195438211         
11939.01298758999         166.6594124393506         
11949.01298758999         166.6668372571988         
11959.01298758999         166.6739645503812         
11969.01298758999         166.6810537174107         
11979.01298758999         166.6880547296164         
11989.01298758999         166.6948474560032         
11999.01298758999         166.7013344151697         
12009.01298758999         166.7074502363696         
12019.01298758999         166.7131308874301         
12029.01298758999         166.7181411304485         
12039.01298758999         166.7221305217769         
12049.01298758999         166.7253897745483         
12059.01298758999         166.7282525687119         
12069.01298758999         166.7308083048144         
12079.01298758999         166.7331331434258         
12089.01298758999         166.7353404727043         
12099.01298758999         166.7375687348128         
12109.01298758999         166.7399158716267         
12119.01298758999         166.7422228565535         
12129.01298758999         166.7443128929025         
12139.01298758999         166.7466107351857         
12149.01298758999         166.7493616353457         
12159.01298758999         166.7525577363565         
12169.01298758999         166.756148789966          
12179.01298758999         166.7600814238474         
12189.01298758999         166.7642939966259         
12199.01298758999         166.7686398329957         
12209.01298758999         166.7726793232809         
12219.01298758999         166.7761554130481         
12229.01298758999         166.7793636213564         
12239.01298758999         166.7823443746406         
12249.01298758999         166.7849863081825         
12259.01298758999         166.7872025331239         
12269.01298758999         166.788957347288          
12279.01298758999         166.790253257152          
12289.01298758999         166.7910168384233         
12299.01298758999         166.790917278377          
12309.01298758999         166.7900336224922         
12319.01298758999         166.788860420493          
12329.01298758999         166.7875817427416         
12339.01298758999         166.7862663672942         
12349.01298758999         166.7849873272668         
12359.01298758999         166.7838260743081         
12369.01298758999         166.78284160195           
12379.01298758999         166.7819140300194         
12389.01298758999         166.7806561019739         
12399.01298758999         166.7792141053408         
12409.01298758999         166.7779161682705         
12419.01298758999         166.7767520012759         
12429.01298758999         166.7756285620106         
12439.01298758999         166.7744652183189         
12449.01298758999         166.7732022666613         
12459.01298758999         166.7717663533962         
12469.01298758999         166.7698833967835         
12479.01298758999         166.7671532181306         
12489.01298758999         166.7638569280334         
12499.01298758999         166.7603017923082         
12509.01298758999         166.7565348309303         
12519.01298758999         166.7525925675738         
12529.01298758999         166.7485566436253         
12539.01298758999         166.744542960236          
12549.01298758999         166.7406312128345         
12559.01298758999         166.7366318252609         
12569.01298758999         166.7323572344419         
12579.01298758999         166.7282667484594         
12589.01298758999         166.7246217525932         
12599.01298758999         166.7214197017249         
12609.01298758999         166.7186147261186         
12619.01298758999         166.7161569605743         
12629.01298758999         166.7139857071753         
12639.01298758999         166.7119446043198         
12649.01298758999         166.709560028649          
12659.01298758999         166.7065657973131         
12669.01298758999         166.7032742411975         
12679.01298758999         166.6997172708028         
12689.01298758999         166.695767574547          
12699.01298758999         166.6913245037766         
12709.01298758999         166.6863431550284         
12719.01298758999         166.6808218034296         
12729.01298758999         166.67467936522           
12739.01298758999         166.6675683434373         
12749.01298758999         166.6596014522805         
12759.01298758999         166.651330095352          
12769.01298758999         166.642981519076          
12779.01298758999         166.634670642172          
12789.01298758999         166.6265217615901         
12799.01298758999         166.6186691294745         
12809.01298758999         166.611219840581          
12819.01298758999         166.6040809528724         
12829.01298758999         166.5968722236732         
12839.01298758999         166.5897834275161         
12849.01298758999         166.5831727077789         
12859.01298758999         166.5770291779569         
12869.01298758999         166.5712466538239         
12879.01298758999         166.5657228827761         
12889.01298758999         166.5603686639499         
12899.01298758999         166.5550703315041         
12909.01298758999         166.5494883874074         
12919.01298758999         166.5431522604343         
12929.01298758999         166.5363158395602         
12939.01298758999         166.5292439290417         
12949.01298758999         166.5219280606358         
12959.01298758999         166.5143538680884         
12969.01298758999         166.5065616718406         
12979.01298758999         166.4986374356944         
12989.01298758999         166.4906380790491         
12999.01298758999         166.4823429291293         
13009.01298758999         166.4735598008371         
13019.01298758999         166.4647927928085         
13029.01298758999         166.4563350363398         
13039.01298758999         166.4482118184296         
13049.01298758999         166.4404102311559         
13059.01298758999         166.4329180435968         
13069.01298758999         166.4257145309887         
13079.01298758999         166.4186764697967         
13089.01298758999         166.4113421112969         
13099.01298758999         166.4034848198396         
13109.01298758999         166.3954795287947         
13119.01298758999         166.3873922451166         
13129.01298758999         166.3791171603115         
13139.01298758999         166.3705688550705         
13149.01298758999         166.3617111937828         
13159.01298758999         166.3525431982229         
13169.01298758999         166.3429668161066         
13179.01298758999         166.3325953679251         
13189.01298758999         166.3215413165451         
13199.01298758999         166.3103667400387         
13209.01298758999         166.2992897455381         
13219.01298758999         166.2884166114277         
13229.01298758999         166.2778687393708         
13239.01298758999         166.2677826414296         
13249.01298758999         166.2582687849836         
13259.01298758999         166.2492234335417         
13269.01298758999         166.2402447222264         
13279.01298758999         166.2315454421378         
13289.01298758999         166.2234986974752         
13299.01298758999         166.2160852889639         
13309.01298758999         166.2091840939182         
13319.01298758999         166.2026739758298         
13329.01298758999         166.1964424638218         
13339.01298758999         166.1903442337183         
13349.01298758999         166.1839844923666         
13359.01298758999         166.1768350757962         
13369.01298758999         166.16913525302           
13379.01298758999         166.1611187429959         
13389.01298758999         166.1527340828272         
13399.01298758999         166.1439293658854         
13409.01298758999         166.134718353088          
13419.01298758999         166.1251743234566         
13429.01298758999         166.1153521835483         
13439.01298758999         166.1050255451443         
13449.01298758999         166.0940299098056         
13459.01298758999         166.0829496083485         
13469.01298758999         166.0721476245454         
13479.01298758999         166.0617172295357         
13489.01298758999         166.0517172713993         
13499.01298758999         166.0422074758232         
13509.01298758999         166.0332340982972         
13519.01298758999         166.0247241786937         
13529.01298758999         166.0162340736133         
13539.01298758999         166.0075728382768         
13549.01298758999         165.999160302967          
13559.01298758999         165.9910682849186         
13569.01298758999         165.9831760149448         
13579.01298758999         165.9753701064279         
13589.01298758999         165.9675753855405         
13599.01298758999         165.9597413185198         
13609.01298758999         165.9517017947655         
13619.01298758999         165.94298195245           
13629.01298758999         165.9336492014496         
13639.01298758999         165.924233549915          
13649.01298758999         165.9149073837066         
13659.01298758999         165.905739037243          
13669.01298758999         165.8968252053809         
13679.01298758999         165.8882905231142         
13689.01298758999         165.8802420228373         
13699.01298758999         165.8725647701969         
13709.01298758999         165.8648421176102         
13719.01298758999         165.8573221507098         
13729.01298758999         165.8504074169684         
13739.01298758999         165.8440895317918         
13749.01298758999         165.8382556767637         
13759.01298758999         165.8327929470706         
13769.01298758999         165.8275967763347         
13779.01298758999         165.8225254388083         
13789.01298758999         165.8171679906206         
13799.01298758999         165.8109833212889         
13809.01298758999         165.804242892184          
13819.01298758999         165.7971958306543         
13829.01298758999         165.7897940977212         
13839.01298758999         165.7819915814711         
13849.01298758999         165.7738130108858         
13859.01298758999         165.7653484244638         
13869.01298758999         165.7566701274923         
13879.01298758999         165.7475544848865         
13889.01298758999         165.7378640109808         
13899.01298758999         165.7282502583743         
13909.01298758999         165.7191223299614         
13919.01298758999         165.7106099043688         
13929.01298758999         165.7028052367607         
13939.01298758999         165.6957967292014         
13949.01298758999         165.6896515602199         
13959.01298758999         165.6843002023723         
13969.01298758999         165.6792723251634         
13979.01298758999         165.6743735775878         
13989.01298758999         165.6700328465514         
13999.01298758999         165.6662981030441         
14009.01298758999         165.663011254478          
14019.01298758999         165.6600150468129         
14029.01298758999         165.6571848739963         
14039.01298758999         165.6544143970917         
14049.01298758999         165.6514655321081         
14059.01298758999         165.6477734770105         
14069.01298758999         165.6433606508543         
14079.01298758999         165.638722826928          
14089.01298758999         165.633985162483          
14099.01298758999         165.6291783182081         
14109.01298758999         165.6243774409847         
14119.01298758999         165.6197029795235         
14129.01298758999         165.6152721821559         
14139.01298758999         165.6109793256832         
14149.01298758999         165.6064224511841         
14159.01298758999         165.6019226995495         
14169.01298758999         165.5979546755217         
14179.01298758999         165.5945694087667         
14189.01298758999         165.5917148291886         
14199.01298758999         165.5893399383606         
14209.01298758999         165.587400268297          
14219.01298758999         165.5858053417807         
14229.01298758999         165.5841680556721         
14239.01298758999         165.5819661223659         
14249.01298758999         165.5795222439256         
14259.01298758999         165.5771043317688         
14269.01298758999         165.5746564708714         
14279.01298758999         165.5721118803951         
14289.01298758999         165.5694654530542         
14299.01298758999         165.5667709071018         
14309.01298758999         165.5640554462744         
14319.01298758999         165.5610302048923         
14329.01298758999         165.5575178709123         
14339.01298758999         165.5541724929534         
14349.01298758999         165.5513903531913         
14359.01298758999         165.5492883430916         
14369.01298758999         165.5479536211377         
14379.01298758999         165.5474755680727         
14389.01298758999         165.5479246579216         
14399.01298758999         165.5492256260498         
14409.01298758999         165.5508797928379         
14419.01298758999         165.5526958113003         
14429.01298758999         165.5551211472315         
14439.01298758999         165.5581928747769         
14449.01298758999         165.5617320705092         
14459.01298758999         165.5655569145422         
14469.01298758999         165.5695151462014         
14479.01298758999         165.5734685729771         
14489.01298758999         165.5771326321617         
14499.01298758999         165.5798805943361         
14509.01298758999         165.5817214934196         
14519.01298758999         165.5831483173737         
14529.01298758999         165.5842721952623         
14539.01298758999         165.5851215032265         
14549.01298758999         165.5857871860367         
14559.01298758999         165.5864244590408         
14569.01298758999         165.5872003422384         
14579.01298758999         165.5880565169952         
14589.01298758999         165.5886422426928         
14599.01298758999         165.5893838435728         
14609.01298758999         165.5908501766154         
14619.01298758999         165.5931636002798         
14629.01298758999         165.5963328125376         
14639.01298758999         165.6003560553923         
14649.01298758999         165.605224050978          
14659.01298758999         165.6108617070789         
14669.01298758999         165.6168609256723         
14679.01298758999         165.6226697309958         
14689.01298758999         165.6286113645395         
14699.01298758999         165.6349204497199         
14709.01298758999         165.6414836393625         
14719.01298758999         165.6481676967089         
14729.01298758999         165.6548962231873         
14739.01298758999         165.6616496017428         
14749.01298758999         165.6683769184041         
14759.01298758999         165.6746949342042         
14769.01298758999         165.68036422134           
14779.01298758999         165.6860235312796         
14789.01298758999         165.692042931708          
14799.01298758999         165.6985194088912         
14809.01298758999         165.7055343326943         
14819.01298758999         165.7131837615175         
14829.01298758999         165.7215532834834         
14839.01298758999         165.7305790480832         
14849.01298758999         165.7397566811017         
14859.01298758999         165.7489285881092         
14869.01298758999         165.7585957837361         
14879.01298758999         165.7688240849488         
14889.01298758999         165.7794588892332         
14899.01298758999         165.7903437744017         
